Id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Air_Pressure_Min,Air_Pressure_Max,Coolant_Temp,Coolant_Temp_Min,Coolant_Temp_Max,Coolant_Pressure,Factory_Temp,Factory_Temp_Min,Factory_Temp_Max,Factory_Humidity,Factory_Humidity_Min,Factory_Humidity_Max,Short_Shot_1,Bubble_1,Exfoliation_1,Blow_Hole_1,Stain_1,Dent_1,Deformation_1,Contamination_1,Impurity_1,Crack_1,Scratch_1,Buring_Mark_1,Inclusions_1,Short_Shot_2,Bubble_2,Exfoliation_2,Blow_Hole_2,Stain_2,Dent_2,Deformation_2,Contamination_2,Impurity_2,Crack_2,Scratch_2,Buring_Mark_2,Inclusions_2,Vel_1_2_Diff,Vel_2_3_Diff,Vel_Total_Range,Any_Defect
5002100,2,100,0.16,0.164,0.197,2.501,265,0.011,17,370,36.1,0.042,595,12.2,2.0,2.0,655.5,6.5,3,9,26.1,10,50,2.76,31.1,18.0,22.0,65.5,18.0,22.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040000000000000036,0.033,2.3409999999999997,1
5003101,2,101,0.156,0.168,0.2,2.527,265,0.011,17,372,36.2,0.036,597,12.2,2.0,2.0,655.5,6.5,3,9,26.1,10,50,2.76,31.1,18.0,22.0,65.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01200000000000001,0.032,2.371,0
5004101,2,101,0.156,0.168,0.2,2.527,265,0.011,17,372,36.2,0.036,597,12.2,2.0,2.0,655.5,6.5,3,9,26.1,10,50,2.76,31.1,18.0,22.0,65.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01200000000000001,0.032,2.371,0
5005102,2,102,0.16,0.174,0.2,2.524,265,0.014,18,372,36.2,0.033,596,12.2,2.0,2.0,655.6,6.5,3,9,26.1,10,50,2.75,31.1,18.0,22.0,65.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013999999999999985,0.026000000000000023,2.364,0
5006102,2,102,0.16,0.174,0.2,2.524,265,0.014,18,372,36.2,0.033,596,12.2,2.0,2.0,655.6,6.5,3,9,26.1,10,50,2.75,31.1,18.0,22.0,65.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013999999999999985,0.026000000000000023,2.364,0
5007103,2,103,0.16,0.17,0.198,2.523,265,0.012,18,372,36.1,0.036,596,12.2,2.0,2.0,655.6,6.5,3,9,26.1,10,50,2.75,31.1,18.0,22.0,65.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,0.027999999999999997,2.363,0
5008103,2,103,0.16,0.17,0.198,2.523,265,0.012,18,372,36.1,0.036,596,12.2,2.0,2.0,655.6,6.5,3,9,26.1,10,50,2.75,31.1,18.0,22.0,65.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,0.027999999999999997,2.363,0
5009104,2,104,0.156,0.174,0.204,2.522,265,0.012,18,372,36.1,0.035,597,12.2,2.0,2.0,655.7,6.6,3,9,26.1,10,50,2.75,31.1,18.0,22.0,65.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017999999999999988,0.03,2.3659999999999997,0
5010104,2,104,0.156,0.174,0.204,2.522,265,0.012,18,372,36.1,0.035,597,12.2,2.0,2.0,655.7,6.6,3,9,26.1,10,50,2.75,31.1,18.0,22.0,65.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017999999999999988,0.03,2.3659999999999997,0
5011105,2,105,0.158,0.173,0.206,2.51,265,0.011,17,372,36.1,0.036,596,12.2,2.0,2.0,656.5,6.6,3,9,26.1,10,50,2.75,31.1,18.0,22.0,65.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014999999999999986,0.033,2.352,0
5012105,2,105,0.158,0.173,0.206,2.51,265,0.011,17,372,36.1,0.036,596,12.2,2.0,2.0,656.5,6.6,3,9,26.1,10,50,2.75,31.1,18.0,22.0,65.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014999999999999986,0.033,2.352,0
5013106,2,106,0.149,0.164,0.205,2.508,265,0.011,17,372,36.1,0.041,596,12.2,2.0,2.0,656.5,6.6,3,9,26.1,10,50,2.75,31.1,18.0,22.0,65.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015000000000000013,0.04099999999999998,2.359,0
5014106,2,106,0.149,0.164,0.205,2.508,265,0.011,17,372,36.1,0.041,596,12.2,2.0,2.0,656.5,6.6,3,9,26.1,10,50,2.75,31.1,18.0,22.0,65.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015000000000000013,0.04099999999999998,2.359,0
5015107,2,107,0.155,0.166,0.205,2.524,265,0.012,16,373,36.1,0.034,596,12.2,2.0,2.0,656.9,6.5,3,9,26.1,10,50,2.74,31.1,18.0,22.0,65.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01100000000000001,0.03899999999999998,2.369,0
5016107,2,107,0.155,0.166,0.205,2.524,265,0.012,16,373,36.1,0.034,596,12.2,2.0,2.0,656.9,6.5,3,9,26.1,10,50,2.74,31.1,18.0,22.0,65.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01100000000000001,0.03899999999999998,2.369,0
5017108,2,108,0.158,0.17,0.196,2.522,265,0.012,17,372,36.1,0.041,596,12.2,2.0,2.0,656.9,6.5,3,9,26.1,10,50,2.74,31.1,18.0,22.0,65.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01200000000000001,0.025999999999999995,2.364,0
5018108,2,108,0.158,0.17,0.196,2.522,265,0.012,17,372,36.1,0.041,596,12.2,2.0,2.0,656.9,6.5,3,9,26.1,10,50,2.74,31.1,18.0,22.0,65.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01200000000000001,0.025999999999999995,2.364,0
5019109,2,109,0.158,0.17,0.208,2.514,265,0.012,18,372,36.1,0.033,596,12.2,2.0,2.0,657.4,6.5,3,9,26.1,10,50,2.72,31.1,18.0,22.0,65.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01200000000000001,0.03799999999999998,2.356,0
5020109,2,109,0.158,0.17,0.208,2.514,265,0.012,18,372,36.1,0.033,596,12.2,2.0,2.0,657.4,6.5,3,9,26.1,10,50,2.72,31.1,18.0,22.0,65.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01200000000000001,0.03799999999999998,2.356,0
5021110,2,110,0.147,0.164,0.194,2.52,265,0.011,16,372,36.2,0.033,595,12.2,2.0,2.0,657.4,6.5,3,9,26.1,10,50,2.73,31.2,18.0,22.0,65.7,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017000000000000015,0.03,2.373,1
5022110,2,110,0.147,0.164,0.194,2.52,265,0.011,16,372,36.2,0.033,595,12.2,2.0,2.0,657.4,6.5,3,9,26.1,10,50,2.73,31.2,18.0,22.0,65.7,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017000000000000015,0.03,2.373,1
5023111,2,111,0.156,0.174,0.212,2.52,265,0.014,18,372,36.1,0.036,596,12.2,2.0,2.0,657.4,6.5,3,9,26.1,10,50,2.73,31.2,18.0,22.0,65.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017999999999999988,0.038000000000000006,2.364,0
5024111,2,111,0.156,0.174,0.212,2.52,265,0.014,18,372,36.1,0.036,596,12.2,2.0,2.0,657.4,6.5,3,9,26.1,10,50,2.73,31.2,18.0,22.0,65.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017999999999999988,0.038000000000000006,2.364,0
5025112,2,112,0.158,0.164,0.208,2.492,265,0.011,18,372,36.1,0.033,595,12.2,2.0,2.0,657.3,6.5,3,9,26.1,10,50,2.74,31.2,18.0,22.0,65.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006000000000000005,0.043999999999999984,2.334,0
5026112,2,112,0.158,0.164,0.208,2.492,265,0.011,18,372,36.1,0.033,595,12.2,2.0,2.0,657.3,6.5,3,9,26.1,10,50,2.74,31.2,18.0,22.0,65.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006000000000000005,0.043999999999999984,2.334,0
5027113,2,113,0.155,0.168,0.205,2.48,264,0.014,18,372,36.1,0.034,595,12.2,2.0,2.0,657.3,6.5,3,9,26.1,10,50,2.74,31.2,18.0,22.0,65.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013000000000000012,0.03699999999999998,2.325,0
5028113,2,113,0.155,0.168,0.205,2.48,264,0.014,18,372,36.1,0.034,595,12.2,2.0,2.0,657.3,6.5,3,9,26.1,10,50,2.74,31.2,18.0,22.0,65.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013000000000000012,0.03699999999999998,2.325,0
5029114,2,114,0.155,0.168,0.198,2.522,265,0.012,18,372,36.1,0.035,595,12.2,2.0,2.0,656.6,6.5,3,9,26.2,10,50,2.76,31.2,18.0,22.0,65.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013000000000000012,0.03,2.367,0
5030114,2,114,0.155,0.168,0.198,2.522,265,0.012,18,372,36.1,0.035,595,12.2,2.0,2.0,656.6,6.5,3,9,26.2,10,50,2.76,31.2,18.0,22.0,65.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013000000000000012,0.03,2.367,0
5031115,2,115,0.155,0.168,0.198,2.522,265,0.012,18,372,36.1,0.035,595,12.2,2.0,2.0,656.5,6.4,3,9,26.2,10,50,2.74,31.3,18.0,22.0,65.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013000000000000012,0.03,2.367,0
5032115,2,115,0.155,0.168,0.198,2.522,265,0.012,18,372,36.1,0.035,595,12.2,2.0,2.0,656.5,6.4,3,9,26.2,10,50,2.74,31.3,18.0,22.0,65.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013000000000000012,0.03,2.367,0
5033116,2,116,0.156,0.164,0.192,2.498,265,0.012,19,373,36.1,0.036,596,12.2,2.0,2.0,656.5,6.4,3,9,26.2,10,50,2.74,31.3,18.0,22.0,65.6,18.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008000000000000007,0.027999999999999997,2.342,1
5034116,2,116,0.156,0.164,0.192,2.498,265,0.012,19,373,36.1,0.036,596,12.2,2.0,2.0,656.5,6.4,3,9,26.2,10,50,2.74,31.3,18.0,22.0,65.6,18.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008000000000000007,0.027999999999999997,2.342,1
5035117,2,117,0.154,0.166,0.206,2.516,265,0.011,17,373,36.1,0.041,596,12.2,2.0,2.0,656.5,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01200000000000001,0.03999999999999998,2.362,0
5036117,2,117,0.154,0.166,0.206,2.516,265,0.011,17,373,36.1,0.041,596,12.2,2.0,2.0,656.5,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01200000000000001,0.03999999999999998,2.362,0
5037118,2,118,0.158,0.17,0.21,2.52,265,0.012,17,373,36.1,0.042,595,12.2,2.0,2.0,656.5,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01200000000000001,0.03999999999999998,2.362,0
5038118,2,118,0.158,0.17,0.21,2.52,265,0.012,17,373,36.1,0.042,595,12.2,2.0,2.0,656.5,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01200000000000001,0.03999999999999998,2.362,0
5039119,2,119,0.15,0.168,0.214,2.534,265,0.012,18,373,36.1,0.033,595,12.2,2.0,2.0,656.6,6.4,3,9,26.2,10,50,2.77,31.4,18.0,22.0,65.6,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018000000000000016,0.045999999999999985,2.384,1
5040119,2,119,0.15,0.168,0.214,2.534,265,0.012,18,373,36.1,0.033,595,12.2,2.0,2.0,656.6,6.4,3,9,26.2,10,50,2.77,31.4,18.0,22.0,65.6,18.0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018000000000000016,0.045999999999999985,2.384,1
5041120,2,120,0.158,0.168,0.206,2.525,264,0.012,17,373,36.0,0.033,595,12.2,2.0,2.0,656.8,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.5,18.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,0.03799999999999998,2.367,1
5042120,2,120,0.158,0.168,0.206,2.525,264,0.012,17,373,36.0,0.033,595,12.2,2.0,2.0,656.8,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.5,18.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,0.03799999999999998,2.367,1
5043121,2,121,0.16,0.168,0.21,2.51,265,0.009,18,373,36.1,0.033,595,12.2,2.0,2.0,656.8,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008000000000000007,0.04199999999999998,2.3499999999999996,0
5044121,2,121,0.16,0.168,0.21,2.51,265,0.009,18,373,36.1,0.033,595,12.2,2.0,2.0,656.8,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008000000000000007,0.04199999999999998,2.3499999999999996,0
5045122,2,122,0.15,0.165,0.206,2.507,265,0.011,18,373,36.0,0.035,596,12.2,2.0,2.0,657.6,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015000000000000013,0.04099999999999998,2.357,0
5046122,2,122,0.15,0.165,0.206,2.507,265,0.011,18,373,36.0,0.035,596,12.2,2.0,2.0,657.6,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015000000000000013,0.04099999999999998,2.357,0
5047123,2,123,0.15,0.165,0.206,2.507,265,0.011,18,373,36.0,0.035,596,12.2,2.0,2.0,657.6,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015000000000000013,0.04099999999999998,2.357,0
5048123,2,123,0.15,0.165,0.206,2.507,265,0.011,18,373,36.0,0.035,596,12.2,2.0,2.0,657.6,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015000000000000013,0.04099999999999998,2.357,0
5049124,2,124,0.157,0.17,0.197,2.531,265,0.012,16,372,36.1,0.034,595,12.2,2.0,2.0,658.2,6.4,3,9,26.1,10,50,2.74,31.5,18.0,22.0,65.0,18.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013000000000000012,0.026999999999999996,2.374,1
5050124,2,124,0.157,0.17,0.197,2.531,265,0.012,16,372,36.1,0.034,595,12.2,2.0,2.0,658.2,6.4,3,9,26.1,10,50,2.74,31.5,18.0,22.0,65.0,18.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013000000000000012,0.026999999999999996,2.374,1
5051125,2,125,0.148,0.166,0.206,2.527,265,0.012,17,372,36.0,0.036,596,12.2,2.0,2.0,658.9,6.3,3,9,26.1,10,50,2.73,31.6,18.0,22.0,64.7,18.0,22.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018000000000000016,0.03999999999999998,2.379,1
5052125,2,125,0.148,0.166,0.206,2.527,265,0.012,17,372,36.0,0.036,596,12.2,2.0,2.0,658.9,6.3,3,9,26.1,10,50,2.73,31.6,18.0,22.0,64.7,18.0,22.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018000000000000016,0.03999999999999998,2.379,1
5053126,2,126,0.16,0.166,0.21,2.513,265,0.012,18,372,36.1,0.034,597,12.2,2.0,2.0,658.9,6.3,3,9,26.1,10,50,2.73,31.6,18.0,22.0,64.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006000000000000005,0.043999999999999984,2.3529999999999998,0
5054126,2,126,0.16,0.166,0.21,2.513,265,0.012,18,372,36.1,0.034,597,12.2,2.0,2.0,658.9,6.3,3,9,26.1,10,50,2.73,31.6,18.0,22.0,64.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006000000000000005,0.043999999999999984,2.3529999999999998,0
5055127,2,127,0.15,0.17,0.208,2.527,265,0.012,17,373,36.1,0.033,596,12.2,2.0,2.0,659.6,6.3,3,9,26.2,10,50,2.74,31.6,18.0,22.0,64.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.020000000000000018,0.03799999999999998,2.3770000000000002,1
5056127,2,127,0.15,0.17,0.208,2.527,265,0.012,17,373,36.1,0.033,596,12.2,2.0,2.0,659.6,6.3,3,9,26.2,10,50,2.74,31.6,18.0,22.0,64.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.020000000000000018,0.03799999999999998,2.3770000000000002,1
5057128,2,128,0.15,0.17,0.208,2.527,265,0.012,17,373,36.1,0.033,596,12.2,2.0,2.0,659.6,6.3,3,9,26.2,10,50,2.74,31.6,18.0,22.0,64.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020000000000000018,0.03799999999999998,2.3770000000000002,0
5058128,2,128,0.15,0.17,0.208,2.527,265,0.012,17,373,36.1,0.033,596,12.2,2.0,2.0,659.6,6.3,3,9,26.2,10,50,2.74,31.6,18.0,22.0,64.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020000000000000018,0.03799999999999998,2.3770000000000002,0
5059129,2,129,0.148,0.17,0.202,2.525,265,0.012,18,372,36.0,0.036,596,12.2,2.0,2.0,660.4,6.4,3,9,26.2,10,50,2.73,31.7,18.0,22.0,64.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.032,2.377,0
5060129,2,129,0.148,0.17,0.202,2.525,265,0.012,18,372,36.0,0.036,596,12.2,2.0,2.0,660.4,6.4,3,9,26.2,10,50,2.73,31.7,18.0,22.0,64.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.032,2.377,0
5061130,2,130,0.158,0.168,0.208,2.527,264,0.012,18,373,36.1,0.033,595,12.2,2.0,2.0,661.2,6.4,3,9,26.2,10,50,2.73,31.8,18.0,22.0,63.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,0.03999999999999998,2.369,0
5062130,2,130,0.158,0.168,0.208,2.527,264,0.012,18,373,36.1,0.033,595,12.2,2.0,2.0,661.2,6.4,3,9,26.2,10,50,2.73,31.8,18.0,22.0,63.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,0.03999999999999998,2.369,0
5063131,2,131,0.156,0.172,0.206,2.53,265,0.012,17,375,36.0,0.041,596,12.2,2.0,2.0,661.2,6.4,3,9,26.2,10,50,2.73,31.8,18.0,22.0,63.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015999999999999986,0.034,2.3739999999999997,0
5064131,2,131,0.156,0.172,0.206,2.53,265,0.012,17,375,36.0,0.041,596,12.2,2.0,2.0,661.2,6.4,3,9,26.2,10,50,2.73,31.8,18.0,22.0,63.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015999999999999986,0.034,2.3739999999999997,0
5065132,2,132,0.154,0.165,0.198,2.495,265,0.012,18,373,36.1,0.035,596,12.2,2.0,2.0,661.6,6.3,3,9,26.2,10,50,2.75,31.8,18.0,22.0,63.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01100000000000001,0.033,2.341,0
5066132,2,132,0.154,0.165,0.198,2.495,265,0.012,18,373,36.1,0.035,596,12.2,2.0,2.0,661.6,6.3,3,9,26.2,10,50,2.75,31.8,18.0,22.0,63.6,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01100000000000001,0.033,2.341,0
5067133,2,133,0.146,0.17,0.206,2.532,265,0.014,17,375,36.1,0.036,597,12.2,2.0,2.0,662.6,6.3,3,9,26.2,10,50,2.74,31.9,18.0,22.0,63.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.035999999999999976,2.386,0
5068133,2,133,0.146,0.17,0.206,2.532,265,0.014,17,375,36.1,0.036,597,12.2,2.0,2.0,662.6,6.3,3,9,26.2,10,50,2.74,31.9,18.0,22.0,63.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.035999999999999976,2.386,0
5069134,2,134,0.158,0.166,0.208,2.514,264,0.011,19,373,36.1,0.034,595,12.2,2.0,2.0,662.6,6.3,3,9,26.2,10,50,2.74,31.9,18.0,22.0,63.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008000000000000007,0.04199999999999998,2.356,0
5070134,2,134,0.158,0.166,0.208,2.514,264,0.011,19,373,36.1,0.034,595,12.2,2.0,2.0,662.6,6.3,3,9,26.2,10,50,2.74,31.9,18.0,22.0,63.4,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008000000000000007,0.04199999999999998,2.356,0
5071135,2,135,0.156,0.176,0.21,2.489,265,0.011,19,375,36.1,0.034,596,12.2,2.0,2.0,662.6,6.3,3,9,26.2,10,50,2.76,32.0,18.0,22.0,63.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01999999999999999,0.034,2.3329999999999997,0
5072135,2,135,0.156,0.176,0.21,2.489,265,0.011,19,375,36.1,0.034,596,12.2,2.0,2.0,662.6,6.3,3,9,26.2,10,50,2.76,32.0,18.0,22.0,63.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01999999999999999,0.034,2.3329999999999997,0
5073136,2,136,0.154,0.164,0.198,2.511,265,0.012,18,375,36.1,0.034,596,12.2,2.0,2.0,662.6,6.3,3,9,26.2,10,50,2.76,32.0,18.0,22.0,63.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,0.034,2.357,0
5074136,2,136,0.154,0.164,0.198,2.511,265,0.012,18,375,36.1,0.034,596,12.2,2.0,2.0,662.6,6.3,3,9,26.2,10,50,2.76,32.0,18.0,22.0,63.1,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,0.034,2.357,0
5075137,2,137,0.16,0.17,0.206,2.52,265,0.011,19,375,36.0,0.036,596,12.2,2.0,2.0,662.8,6.3,3,9,26.2,10,50,2.75,32.0,18.0,22.0,62.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,0.035999999999999976,2.36,0
5076137,2,137,0.16,0.17,0.206,2.52,265,0.011,19,375,36.0,0.036,596,12.2,2.0,2.0,662.8,6.3,3,9,26.2,10,50,2.75,32.0,18.0,22.0,62.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,0.035999999999999976,2.36,0
