id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Coolant_Temp,Coolant_Pressure,Factory_Temp,Factory_Humidity,Pressure_Diff,Defect_Status,Defect_Type
3641,2,393,0.15,0.164,0.204,2.522,265,0.011,17,379,36.1,0.033,596,12.2,2.0,2.0,650.5,6.9,26.6,2.77,32.1,62.7,331,1,Short_Shot
3642,2,394,0.15,0.164,0.204,2.522,265,0.011,17,379,36.1,0.033,596,12.2,2.0,2.0,650.2,6.9,26.7,2.71,32.2,62.6,331,1,Short_Shot
3643,2,395,0.156,0.168,0.202,2.519,265,0.012,16,377,36.1,0.041,596,12.2,2.0,2.0,650.2,6.9,26.7,2.71,32.2,62.6,331,0,Normal
3644,2,396,0.15,0.166,0.204,2.533,265,0.012,14,379,36.1,0.04,596,12.2,2.0,2.0,650.2,6.9,26.7,2.73,32.2,62.5,331,0,Normal
3645,2,397,0.142,0.164,0.202,2.512,265,0.012,17,377,36.1,0.033,595,12.2,2.0,2.0,650.0,6.9,26.7,2.75,32.1,62.4,330,1,Blow_Hole
3646,2,398,0.158,0.168,0.2,2.506,265,0.012,18,379,36.1,0.033,596,12.2,2.0,2.0,650.0,6.9,26.7,2.75,32.1,62.4,331,1,Short_Shot
3647,2,399,0.146,0.17,0.202,2.521,265,0.011,18,377,36.1,0.033,595,12.2,2.0,2.0,650.6,6.9,26.7,2.75,32.1,62.5,330,0,Normal
3648,2,400,0.152,0.164,0.204,2.513,265,0.012,18,377,36.1,0.033,597,12.2,2.0,2.0,650.6,6.9,26.7,2.75,32.1,62.5,332,1,Blow_Hole
3649,2,401,0.158,0.166,0.204,2.503,265,0.012,17,377,36.1,0.041,597,12.2,2.0,2.0,650.8,6.9,26.7,2.74,32.2,62.5,332,1,Blow_Hole
3650,2,402,0.15,0.166,0.203,2.532,265,0.012,13,377,36.1,0.039,596,12.2,2.0,2.0,650.8,6.9,26.7,2.76,32.3,62.4,331,1,Stain
3651,2,403,0.144,0.163,0.208,2.524,265,0.012,16,377,36.1,0.041,596,12.2,2.0,2.0,650.8,6.9,26.7,2.76,32.3,62.4,331,1,Stain
3652,2,404,0.156,0.168,0.2,2.526,265,0.014,17,377,36.0,0.036,596,12.2,2.0,2.0,650.4,6.9,26.7,2.76,32.5,62.2,331,0,Normal
3653,2,405,0.156,0.171,0.202,2.51,265,0.013,18,377,36.0,0.035,596,12.2,2.0,2.0,650.4,6.9,26.7,2.76,32.5,62.2,331,0,Normal
3654,2,406,0.157,0.17,0.202,2.527,265,0.011,17,377,36.0,0.034,596,12.2,2.0,2.0,650.1,6.9,26.7,2.76,32.5,62.0,331,0,Normal
3655,2,407,0.154,0.166,0.2,2.511,265,0.012,18,379,36.0,0.034,596,12.2,2.0,2.0,649.8,6.9,26.7,2.75,32.5,62.0,331,0,Normal
3656,2,408,0.144,0.17,0.2,2.499,265,0.011,18,379,36.0,0.042,595,12.2,2.0,2.0,649.8,6.9,26.7,2.75,32.5,62.0,330,0,Normal
3657,2,409,0.16,0.17,0.206,2.515,265,0.012,19,377,36.0,0.036,595,12.2,2.0,2.0,649.5,6.9,26.7,2.75,32.5,62.0,330,1,Stain
3658,2,410,0.16,0.168,0.202,2.508,265,0.012,18,377,36.1,0.034,596,12.2,2.0,2.0,649.5,6.9,26.7,2.75,32.5,62.0,331,1,Short_Shot
3659,2,411,0.152,0.162,0.192,2.522,265,0.012,18,377,36.1,0.036,596,12.2,2.0,2.0,648.8,6.9,26.7,2.74,32.5,61.9,331,0,Normal
3660,2,412,0.158,0.17,0.202,2.526,265,0.014,17,379,36.1,0.036,595,12.2,2.0,2.0,648.0,6.9,26.7,2.76,32.5,61.8,330,0,Normal
3661,2,413,0.158,0.17,0.202,2.526,265,0.014,17,379,36.1,0.036,595,12.2,2.0,2.0,648.0,6.9,26.7,2.76,32.5,61.8,330,1,Stain
3662,2,414,0.148,0.172,0.198,2.523,265,0.012,17,377,36.2,0.034,597,12.2,2.0,2.0,647.2,6.9,26.7,2.76,32.5,61.7,332,1,Short_Shot
3663,2,415,0.15,0.172,0.198,2.513,265,0.012,18,377,36.1,0.036,595,12.2,2.0,2.0,647.2,6.9,26.7,2.76,32.5,61.7,330,1,Short_Shot
3664,2,416,0.148,0.168,0.198,2.509,265,0.012,17,377,36.1,0.041,596,12.2,2.0,2.0,646.6,6.9,26.7,2.75,32.4,61.6,331,1,Stain
3665,2,417,0.148,0.172,0.198,2.52,265,0.012,18,377,36.1,0.035,596,12.2,2.0,2.0,646.4,6.8,26.7,2.75,32.4,61.7,331,1,Stain
3666,2,418,0.158,0.162,0.198,2.511,265,0.012,17,377,36.1,0.042,595,12.2,2.0,2.0,646.4,6.8,26.7,2.75,32.4,61.7,330,1,Stain
3667,2,419,0.158,0.164,0.208,2.517,265,0.012,18,377,36.1,0.034,596,12.2,2.0,2.0,646.5,6.7,26.7,2.74,32.3,61.8,331,1,Stain
3668,2,420,0.156,0.17,0.202,2.524,265,0.012,17,377,36.1,0.036,595,12.2,2.0,2.0,646.5,6.7,26.7,2.74,32.3,61.8,330,0,Normal
3669,2,421,0.148,0.166,0.194,2.515,265,0.012,18,377,36.1,0.034,596,12.2,2.0,2.0,646.5,6.7,26.7,2.74,32.3,61.9,331,1,Short_Shot
3670,2,422,0.158,0.171,0.195,2.531,265,0.011,15,379,36.1,0.031,596,12.2,2.0,2.0,646.6,6.7,26.7,2.74,32.3,61.9,331,0,Normal
3671,2,423,0.158,0.171,0.195,2.531,265,0.011,15,379,36.1,0.031,596,12.2,2.0,2.0,646.6,6.7,26.7,2.74,32.3,61.9,331,0,Normal
3672,2,424,0.154,0.17,0.203,2.512,265,0.011,18,379,36.0,0.033,596,12.2,2.0,2.0,646.8,6.7,26.7,2.75,32.3,61.7,331,0,Normal
3673,2,425,0.158,0.172,0.198,2.524,265,0.012,17,379,36.1,0.034,597,12.2,2.0,2.0,646.8,6.7,26.7,2.75,32.3,61.7,332,0,Normal
3674,2,426,0.16,0.176,0.204,2.515,265,0.011,17,379,36.1,0.041,596,12.2,2.0,2.0,646.9,6.7,26.7,2.76,32.3,61.5,331,0,Normal
3675,2,427,0.16,0.176,0.204,2.515,265,0.011,17,379,36.1,0.041,596,12.2,2.0,2.0,646.5,6.7,26.7,2.76,32.3,61.5,331,1,Blow_Hole
3676,2,428,0.16,0.164,0.2,2.529,265,0.012,15,379,36.1,0.033,596,12.2,2.0,2.0,646.5,6.7,26.7,2.76,32.3,61.5,331,0,Normal
3677,2,429,0.16,0.166,0.202,2.527,265,0.011,17,377,36.0,0.036,597,12.2,2.0,2.0,646.2,6.6,26.7,2.75,32.3,61.5,332,0,Normal
3678,2,430,0.158,0.166,0.202,2.508,265,0.012,17,377,36.1,0.042,597,12.2,2.0,2.0,646.2,6.6,26.7,2.75,32.3,61.5,332,1,Short_Shot
3679,2,431,0.144,0.17,0.194,2.528,265,0.014,16,377,36.0,0.042,597,12.2,2.0,2.0,645.8,6.6,26.7,2.75,32.3,61.6,332,1,Stain
3680,2,432,0.146,0.176,0.204,2.526,265,0.012,16,377,36.0,0.033,597,12.2,2.0,2.0,645.6,6.5,26.7,2.75,32.3,61.8,332,0,Normal
3681,2,433,0.158,0.164,0.198,2.533,265,0.012,15,377,36.0,0.042,595,12.1,2.0,2.0,645.6,6.5,26.7,2.75,32.3,61.8,330,1,Stain
3682,2,434,0.154,0.166,0.2,2.516,265,0.01,16,377,36.0,0.034,595,12.1,2.0,2.0,645.5,6.3,26.7,2.75,32.3,61.9,330,0,Normal
3683,2,435,0.158,0.164,0.2,2.528,265,0.01,16,377,35.9,0.042,597,12.1,2.0,2.0,645.5,6.3,26.7,2.75,32.3,61.9,332,0,Normal
3684,2,436,0.154,0.166,0.2,2.523,265,0.012,16,377,35.9,0.041,596,12.1,2.0,2.0,645.6,6.2,26.7,2.74,32.3,62.0,331,0,Normal
3685,2,437,0.154,0.164,0.202,2.522,265,0.012,16,377,36.0,0.034,596,12.1,2.0,2.0,646.2,6.1,26.7,2.73,32.3,62.1,331,0,Normal
3686,2,438,0.15,0.166,0.196,2.537,265,0.012,15,377,36.0,0.034,596,12.1,2.0,2.0,646.2,6.1,26.7,2.73,32.3,62.1,331,1,Short_Shot
3687,2,439,0.157,0.17,0.2,2.516,265,0.011,16,377,36.0,0.041,596,12.1,2.0,2.0,646.5,6.0,26.7,2.73,32.3,62.3,331,0,Normal
3688,2,440,0.16,0.166,0.198,2.544,265,0.012,15,377,36.0,0.041,596,12.1,2.0,2.0,646.5,6.0,26.7,2.73,32.3,62.3,331,1,Short_Shot
3689,2,441,0.158,0.166,0.202,2.538,265,0.012,15,377,36.0,0.041,597,12.1,2.0,2.0,647.3,5.9,26.7,2.73,32.3,62.4,332,1,Stain
3690,2,442,0.16,0.17,0.188,2.542,265,0.012,15,377,35.9,0.034,596,12.1,2.0,2.0,647.8,5.8,26.7,2.72,32.4,62.4,331,1,Stain
3691,2,443,0.15,0.172,0.196,2.526,265,0.012,15,379,36.0,0.033,596,12.1,2.0,2.0,647.8,5.8,26.7,2.72,32.4,62.4,331,1,Blow_Hole
3692,2,444,0.16,0.166,0.197,2.533,265,0.012,15,379,36.0,0.042,597,12.1,2.0,2.0,648.5,5.7,26.7,2.74,32.4,62.5,332,0,Normal
3693,2,445,0.152,0.168,0.2,2.519,265,0.012,16,377,35.9,0.042,597,12.1,2.0,2.0,648.5,5.7,26.7,2.74,32.4,62.5,332,0,Normal
3694,2,446,0.15,0.172,0.202,2.535,265,0.012,16,379,35.9,0.041,596,12.1,2.0,2.0,648.6,5.7,26.7,2.75,32.4,62.4,331,1,Short_Shot
3695,2,447,0.158,0.174,0.204,2.545,265,0.011,15,377,35.9,0.041,597,12.1,2.0,2.0,648.9,5.6,26.7,2.74,32.3,62.4,332,0,Normal
3696,2,448,0.154,0.176,0.19,2.533,265,0.012,16,377,36.0,0.042,596,12.1,2.0,2.0,648.9,5.6,26.7,2.74,32.3,62.4,331,1,Stain
3697,2,449,0.148,0.172,0.198,2.531,265,0.011,16,377,35.9,0.041,596,12.1,2.0,2.0,649.1,5.6,26.8,2.74,32.3,62.4,331,0,Normal
3698,2,450,0.152,0.17,0.196,2.534,265,0.011,16,377,35.9,0.035,596,12.1,2.0,2.0,649.1,5.6,26.8,2.74,32.3,62.4,331,1,Stain
3699,2,451,0.162,0.172,0.198,2.534,265,0.01,16,377,36.0,0.035,597,12.1,2.0,2.0,649.4,5.5,26.7,2.73,32.3,62.4,332,1,Stain
3700,2,452,0.154,0.164,0.194,2.533,265,0.012,16,377,35.9,0.034,596,12.1,2.0,2.0,649.6,5.5,26.7,2.73,32.4,62.3,331,1,Short_Shot
3701,2,453,0.152,0.168,0.205,2.52,265,0.011,16,379,35.9,0.041,596,12.1,2.0,2.0,649.6,5.5,26.7,2.73,32.4,62.3,331,1,Stain
3702,2,454,0.156,0.176,0.2,2.525,265,0.012,16,377,35.9,0.042,596,12.1,2.0,2.0,649.8,5.5,26.8,2.72,32.5,62.2,331,1,Stain
3703,2,455,0.156,0.162,0.198,2.528,265,0.012,16,377,35.9,0.042,596,12.1,2.0,2.0,649.8,5.5,26.8,2.72,32.5,62.2,331,1,Short_Shot
3704,2,456,0.147,0.174,0.206,2.515,266,0.011,15,377,35.7,0.042,597,12.1,2.0,2.0,650.2,5.5,26.8,2.74,32.4,62.2,331,1,Short_Shot
3705,2,457,0.152,0.173,0.202,2.529,263,0.012,19,372,125.9,0.037,592,12.1,2.0,2.0,650.6,5.6,26.8,2.71,32.4,62.2,329,0,Normal
3706,2,458,0.158,0.168,0.203,2.538,265,0.012,19,370,36.0,0.035,595,12.1,2.0,2.0,651.0,5.6,26.8,2.71,32.4,62.2,330,0,Normal
3707,2,459,0.156,0.173,0.197,2.506,265,0.012,19,368,35.8,0.037,595,12.1,2.0,2.0,651.0,5.6,26.8,2.71,32.4,62.2,330,1,Short_Shot
3708,2,460,0.15,0.176,0.198,2.528,265,0.012,19,370,35.9,0.034,596,12.1,2.0,2.0,651.1,5.5,26.8,2.73,32.4,62.3,331,1,Stain
3709,2,461,0.16,0.171,0.194,2.517,265,0.011,20,370,35.9,0.035,596,12.1,2.0,2.0,651.4,5.6,26.8,2.73,32.4,62.3,331,1,Short_Shot
3710,2,462,0.154,0.164,0.198,2.519,265,0.013,19,370,35.8,0.034,596,12.1,2.0,2.0,651.4,5.6,26.8,2.73,32.4,62.3,331,0,Normal
3711,2,463,0.154,0.164,0.198,2.519,265,0.013,19,370,35.8,0.034,596,12.1,2.0,2.0,651.4,5.6,26.8,2.74,32.4,62.1,331,1,Stain
3712,2,464,0.155,0.174,0.202,2.49,265,0.011,19,372,35.8,0.035,596,12.1,2.0,2.0,651.4,5.6,26.8,2.74,32.4,62.1,331,1,Short_Shot
3713,2,465,0.155,0.174,0.202,2.49,265,0.011,19,372,35.8,0.035,596,12.1,2.0,2.0,651.1,5.6,26.8,2.74,32.4,62.0,331,1,Short_Shot
3714,2,466,0.154,0.164,0.19,2.525,265,0.012,19,372,35.9,0.035,596,12.1,2.0,2.0,651.1,5.6,26.8,2.74,32.4,62.0,331,0,Normal
3715,2,467,0.158,0.174,0.202,2.487,265,0.009,20,373,35.8,0.035,596,12.1,2.0,2.0,650.5,5.7,26.8,2.71,32.4,62.0,331,0,Normal
3716,2,468,0.155,0.176,0.2,2.508,265,0.011,19,372,35.9,0.042,596,12.1,2.0,2.0,650.1,5.7,26.8,2.74,32.3,62.0,331,0,Normal
3717,2,469,0.146,0.178,0.2,2.515,265,0.012,19,372,36.0,0.034,596,12.1,2.0,2.0,650.1,5.7,26.8,2.74,32.3,62.0,331,0,Normal
3718,2,470,0.156,0.168,0.198,2.509,265,0.012,18,372,36.0,0.042,597,12.1,2.0,2.0,649.7,5.8,26.8,2.73,32.3,61.9,332,0,Normal
3719,2,471,0.156,0.168,0.198,2.509,265,0.012,19,372,36.1,0.036,596,12.1,2.0,2.0,649.7,5.8,26.8,2.73,32.3,61.9,331,0,Normal
3720,2,472,0.156,0.17,0.204,2.519,265,0.012,19,373,36.0,0.036,596,12.1,2.0,2.0,649.1,5.8,26.8,2.74,32.3,62.0,331,0,Normal
3721,2,473,0.148,0.17,0.2,2.496,265,0.01,20,373,36.0,0.036,596,12.1,2.0,2.0,648.7,5.9,26.8,2.74,32.3,62.1,331,0,Normal
3722,2,474,0.152,0.164,0.2,2.498,265,0.012,20,375,36.0,0.034,596,12.1,2.0,2.0,648.7,5.9,26.8,2.74,32.3,62.1,331,1,Stain
3723,2,475,0.152,0.174,0.192,2.512,265,0.011,19,373,36.0,0.034,596,12.1,2.0,2.0,648.5,5.9,26.8,2.73,32.3,62.2,331,1,Stain
3724,2,476,0.158,0.164,0.2,2.505,265,0.012,19,373,36.0,0.033,596,12.1,2.0,2.0,648.5,5.9,26.8,2.72,32.4,62.1,331,0,Normal
3725,2,477,0.149,0.174,0.194,2.527,265,0.011,18,375,36.0,0.034,596,12.1,2.0,2.0,648.5,5.9,26.8,2.72,32.4,62.1,331,1,Short_Shot
3726,2,478,0.152,0.164,0.192,2.502,265,0.012,19,375,36.0,0.036,596,12.1,2.0,2.0,648.2,5.9,26.8,2.73,32.5,61.9,331,1,Short_Shot
3727,2,479,0.158,0.166,0.196,2.541,265,0.012,17,375,36.0,0.042,596,12.1,2.0,2.0,648.2,5.9,26.8,2.73,32.5,61.9,331,1,Blow_Hole
3728,2,480,0.154,0.168,0.208,2.523,265,0.012,18,375,36.0,0.033,596,12.1,2.0,2.0,647.7,5.9,26.8,2.74,32.5,61.6,331,1,Stain
3729,2,481,0.154,0.172,0.2,2.508,265,0.012,18,375,36.0,0.033,597,12.1,2.0,2.0,647.4,5.9,26.8,2.72,32.4,61.6,332,0,Normal
3730,2,482,0.156,0.168,0.206,2.513,265,0.012,18,375,36.0,0.036,596,12.1,2.0,2.0,647.4,5.9,26.8,2.72,32.4,61.6,331,1,Stain
3731,2,483,0.156,0.172,0.206,2.526,265,0.012,17,375,36.0,0.034,595,12.1,2.0,2.0,647.0,5.9,26.8,2.72,32.4,61.8,330,1,Stain
3732,2,484,0.16,0.164,0.2,2.524,265,0.012,17,375,36.0,0.042,596,12.1,2.0,2.0,647.0,5.9,26.8,2.72,32.4,61.8,331,0,Normal
3733,2,485,0.158,0.174,0.2,2.541,265,0.011,16,375,36.1,0.042,595,12.1,2.0,2.0,646.5,6.0,26.8,2.72,32.4,61.8,330,0,Normal
3734,2,486,0.146,0.176,0.2,2.528,265,0.012,16,375,36.0,0.033,596,12.1,2.0,2.0,646.3,6.0,26.8,2.73,32.4,61.6,331,0,Normal
3735,2,487,0.146,0.166,0.204,2.522,265,0.012,16,375,36.1,0.033,595,12.1,2.0,2.0,646.3,6.0,26.8,2.73,32.4,61.6,330,0,Normal
3736,2,488,0.154,0.168,0.202,2.525,264,0.012,17,373,36.0,0.035,595,12.1,2.0,2.0,646.2,6.1,26.8,2.74,32.3,61.7,331,1,Stain
3737,2,489,0.15,0.173,0.195,2.523,265,0.012,18,377,36.0,0.036,595,12.1,2.0,2.0,646.2,6.1,26.8,2.74,32.3,61.7,330,1,Short_Shot
3738,2,490,0.148,0.168,0.198,2.524,265,0.012,18,373,36.0,0.034,596,12.1,2.0,2.0,646.0,6.0,26.8,2.74,32.3,61.9,331,0,Normal
3739,2,491,0.154,0.172,0.202,2.522,265,0.013,19,375,36.0,0.035,596,12.1,2.0,2.0,646.5,6.0,26.8,2.74,32.3,61.9,331,0,Normal
3740,2,492,0.16,0.164,0.202,2.516,265,0.012,19,375,36.0,0.036,595,12.1,2.0,2.0,646.5,6.0,26.8,2.74,32.3,61.9,330,0,Normal
3741,2,493,0.158,0.162,0.202,2.515,265,0.012,18,373,36.0,0.034,595,12.1,2.0,2.0,646.6,6.0,26.8,2.74,32.3,62.0,330,1,Stain
3742,2,494,0.158,0.173,0.203,2.499,265,0.011,19,375,35.9,0.034,596,12.1,2.0,2.0,646.6,6.0,26.8,2.74,32.3,62.0,331,1,Stain
3743,2,495,0.158,0.164,0.204,2.505,265,0.012,19,375,36.0,0.035,595,12.1,2.0,2.0,647.5,6.0,26.8,2.73,32.3,62.0,330,1,Stain
3744,2,496,0.158,0.172,0.198,2.51,265,0.013,19,375,36.0,0.035,596,12.1,2.0,2.0,647.5,6.0,26.8,2.76,32.3,62.1,331,1,Stain
3745,2,497,0.156,0.172,0.202,2.524,265,0.012,18,375,36.1,0.035,596,12.1,2.0,2.0,647.5,6.0,26.8,2.76,32.3,62.1,331,1,Stain
3746,2,498,0.154,0.172,0.198,2.517,265,0.012,18,375,36.0,0.034,595,12.1,2.0,2.0,648.0,6.0,26.8,2.73,32.2,62.0,330,1,Short_Shot
3747,2,499,0.156,0.168,0.21,2.516,265,0.012,19,375,36.0,0.036,595,12.1,2.0,2.0,648.0,6.0,26.8,2.73,32.2,62.0,330,0,Normal
3748,2,500,0.162,0.162,0.204,2.499,265,0.012,19,375,36.0,0.036,596,12.1,2.0,2.0,648.0,6.0,26.8,2.72,32.2,61.9,331,0,Normal
3749,2,501,0.16,0.17,0.204,2.495,265,0.011,20,375,36.0,0.035,595,12.1,2.0,2.0,647.7,6.0,26.8,2.73,32.1,61.9,330,1,Short_Shot
3750,2,502,0.16,0.17,0.204,2.495,265,0.011,20,375,36.0,0.035,595,12.1,2.0,2.0,647.7,6.0,26.8,2.73,32.1,61.9,330,0,Normal
3751,2,503,0.16,0.17,0.198,2.519,264,0.011,20,375,36.0,0.035,595,12.1,2.0,2.0,647.5,6.0,26.8,2.74,32.1,62.1,331,0,Normal
3752,2,504,0.158,0.168,0.21,2.505,264,0.012,19,375,36.0,0.035,595,12.1,2.0,2.0,647.5,6.0,26.8,2.74,32.1,62.1,331,1,Short_Shot
3753,2,505,0.16,0.172,0.2,2.5,265,0.012,19,375,36.0,0.036,596,12.1,2.0,2.0,647.3,6.0,26.8,2.75,32.0,62.0,331,0,Normal
3754,2,506,0.156,0.168,0.204,2.521,264,0.011,19,375,36.0,0.036,595,12.1,2.0,2.0,646.6,6.0,26.8,2.73,32.0,62.1,331,0,Normal
3755,2,507,0.158,0.17,0.208,2.511,265,0.012,19,377,36.0,0.036,596,12.1,2.0,2.0,646.6,6.0,26.8,2.73,32.0,62.1,331,1,Short_Shot
3756,2,508,0.154,0.166,0.2,2.496,265,0.012,20,375,36.0,0.033,595,12.1,2.0,2.0,646.3,6.0,26.8,2.73,32.0,62.1,330,1,Short_Shot
3757,2,509,0.15,0.172,0.204,2.527,265,0.013,19,377,36.0,0.035,595,12.1,2.0,2.0,646.3,6.0,26.8,2.73,32.0,62.1,330,1,Short_Shot
3758,2,510,0.153,0.173,0.2,2.508,264,0.012,19,377,36.0,0.036,595,12.1,2.0,2.0,645.6,6.0,26.8,2.74,32.0,62.0,331,0,Normal
3759,2,511,0.16,0.17,0.206,2.527,265,0.011,19,377,36.0,0.035,596,12.1,2.0,2.0,644.9,5.9,26.8,2.73,32.0,62.0,331,1,Stain
3760,2,512,0.158,0.165,0.197,2.527,265,0.012,19,377,36.0,0.036,596,12.1,2.0,2.0,644.9,5.9,26.8,2.73,32.0,62.0,331,0,Normal
3761,2,513,0.157,0.178,0.2,2.498,265,0.012,21,379,36.0,0.035,596,12.1,2.0,2.0,644.2,5.8,26.8,2.74,32.0,62.0,331,0,Normal
3762,2,514,0.155,0.17,0.202,2.515,265,0.012,19,379,36.0,0.034,595,12.1,2.0,2.0,644.2,5.8,26.8,2.74,32.0,62.0,330,0,Normal
3763,2,515,0.158,0.166,0.202,2.521,265,0.012,19,377,36.0,0.036,596,12.1,2.0,2.0,643.5,5.8,26.8,2.75,32.0,62.0,331,1,Short_Shot
3764,2,516,0.152,0.172,0.194,2.509,265,0.012,19,375,35.9,0.042,596,12.1,2.0,2.0,643.3,5.9,26.8,2.74,32.0,62.1,331,1,Stain
3765,2,517,0.16,0.166,0.194,2.49,265,0.012,19,375,36.0,0.034,596,12.1,2.0,2.0,643.3,5.9,26.8,2.74,32.0,62.1,331,1,Short_Shot
3766,2,518,0.156,0.17,0.196,2.498,265,0.012,20,375,35.9,0.036,596,12.1,2.0,2.0,643.2,5.9,26.8,2.74,32.0,62.2,331,0,Normal
3767,2,519,0.154,0.164,0.202,2.503,265,0.011,19,377,36.0,0.036,596,12.1,2.0,2.0,643.2,5.9,26.8,2.74,32.0,62.2,331,1,Stain
3768,2,520,0.16,0.173,0.202,2.524,265,0.012,16,375,35.9,0.033,596,12.1,2.0,2.0,642.9,5.9,26.8,2.73,32.0,62.2,331,0,Normal
3769,2,521,0.144,0.166,0.198,2.515,265,0.011,19,375,35.9,0.033,596,12.1,2.0,2.0,642.7,6.0,26.8,2.75,32.0,62.1,331,1,Short_Shot
3770,2,522,0.154,0.168,0.198,2.506,265,0.009,20,377,35.9,0.033,596,12.1,2.0,2.0,642.7,6.0,26.8,2.75,32.0,62.1,331,0,Normal
3771,2,523,0.152,0.164,0.198,2.516,265,0.012,19,375,35.9,0.036,595,12.1,2.0,2.0,642.8,6.0,26.8,2.71,32.0,62.1,330,0,Normal
3772,2,524,0.16,0.162,0.194,2.494,265,0.012,19,377,35.9,0.033,595,12.1,2.0,2.0,642.8,6.0,26.8,2.71,32.0,62.1,330,1,Short_Shot
3773,2,525,0.149,0.176,0.204,2.481,265,0.011,18,377,35.9,0.035,596,12.1,2.0,2.0,642.2,6.0,26.8,2.73,32.0,62.2,331,1,Short_Shot
3774,2,526,0.153,0.167,0.2,2.517,265,0.012,19,377,35.9,0.033,595,12.1,2.0,2.0,639.8,6.0,26.8,2.75,32.0,62.2,330,0,Normal
3775,2,527,0.152,0.166,0.19,2.503,265,0.012,20,377,35.9,0.034,596,12.1,2.0,2.0,639.8,6.0,26.8,2.75,32.0,62.2,331,1,Stain
3776,2,528,0.154,0.176,0.202,2.493,265,0.012,19,377,35.9,0.034,596,12.1,2.0,2.0,637.1,6.0,26.8,2.76,32.0,62.3,331,1,Stain
3777,2,529,0.156,0.164,0.2,2.518,265,0.012,19,377,35.9,0.036,596,12.1,2.0,2.0,637.1,6.0,26.8,2.76,32.0,62.3,331,1,Stain
3778,2,530,0.148,0.174,0.198,2.516,265,0.012,19,377,35.9,0.034,595,12.1,2.0,2.0,635.6,6.1,26.8,2.75,32.0,62.4,330,1,Short_Shot
3779,2,536,0.158,0.166,0.204,2.505,265,0.012,21,379,36.2,0.038,597,12.2,2.0,2.0,657.3,6.6,26.9,2.73,32.2,62.9,332,0,Normal
3780,2,537,0.16,0.172,0.198,2.514,265,0.011,19,381,36.1,0.035,596,12.2,2.0,2.0,657.9,6.5,26.9,2.76,32.3,62.8,331,0,Normal
3781,2,538,0.155,0.166,0.204,2.504,265,0.012,20,382,36.2,0.035,596,12.2,2.0,2.0,657.9,6.5,26.9,2.76,32.3,62.8,331,1,Short_Shot
3782,2,539,0.154,0.174,0.194,2.512,265,0.012,21,386,36.1,0.036,595,12.2,2.0,2.0,658.4,6.5,26.9,2.75,32.3,62.8,330,0,Normal
3783,2,540,0.158,0.164,0.202,2.514,265,0.011,20,388,36.1,0.035,595,12.2,2.0,2.0,659.4,6.5,26.9,2.74,32.3,62.7,330,0,Normal
3784,2,541,0.16,0.164,0.206,2.512,265,0.012,20,379,36.2,0.036,596,12.2,2.0,2.0,659.4,6.5,26.9,2.74,32.3,62.7,331,1,Short_Shot
3785,2,542,0.156,0.17,0.208,2.515,265,0.011,20,370,36.1,0.036,595,12.2,2.0,2.0,659.9,6.5,26.9,2.77,32.3,62.8,330,0,Normal
3786,2,543,0.148,0.174,0.21,2.516,265,0.012,19,361,36.1,0.035,596,12.2,2.0,2.0,659.9,6.5,26.9,2.77,32.3,62.8,331,0,Normal
3787,2,544,0.158,0.164,0.206,2.503,265,0.012,19,350,36.1,0.035,596,12.2,2.0,2.0,660.8,6.5,26.9,2.76,32.3,63.0,331,1,Stain
3788,2,545,0.146,0.168,0.208,2.508,265,0.012,19,350,36.1,0.035,596,12.2,2.0,2.0,661.3,6.5,26.9,2.74,32.3,63.3,331,1,Stain
3789,2,546,0.16,0.17,0.204,2.51,265,0.012,19,352,36.1,0.036,596,12.1,2.0,2.0,661.3,6.5,26.9,2.74,32.3,63.3,331,1,Stain
3790,2,547,0.148,0.168,0.204,2.529,265,0.012,19,352,36.0,0.035,595,12.1,2.0,2.0,662.0,6.4,26.9,2.75,32.3,63.6,330,1,Stain
3791,2,548,0.148,0.164,0.203,2.512,265,0.012,18,354,36.1,0.036,595,12.1,2.0,2.0,662.0,6.4,26.9,2.75,32.3,63.6,330,1,Stain
3792,2,549,0.16,0.176,0.204,2.518,265,0.009,19,355,36.0,0.033,595,12.1,2.0,2.0,662.2,6.3,26.9,2.74,32.3,63.7,330,1,Stain
3793,2,550,0.146,0.166,0.21,2.513,265,0.012,19,357,36.1,0.036,596,12.1,2.0,2.0,662.5,6.2,27.0,2.75,32.3,63.9,331,1,Stain
3794,2,551,0.152,0.172,0.198,2.507,265,0.012,19,357,36.1,0.035,595,12.1,2.0,2.0,662.5,6.2,27.0,2.75,32.3,63.9,330,1,Stain
3795,2,552,0.158,0.174,0.203,2.489,265,0.011,19,359,36.1,0.036,596,12.1,2.0,2.0,662.3,6.2,27.0,2.75,32.3,64.2,331,1,Stain
3796,2,553,0.152,0.172,0.206,2.48,265,0.011,19,361,36.0,0.035,596,12.1,2.0,2.0,662.3,6.2,27.0,2.75,32.3,64.2,331,1,Stain
