id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Coolant_Temp,Coolant_Pressure,Factory_Temp,Factory_Humidity,Velocity_Avg,Pressure_Diff,Coolant_Temp_Range,Defect_Status,Defect_Type
6856303,2,303,0.158,0.166,0.204,2.516,265,0.012,19,381,36.0,0.036,595,12.1,2.0,2.0,649.0,7.0,27.3,2.63,32.0,69.0,0.17600000000000002,330,40,0,Normal
6857304,2,304,0.15,0.164,0.203,2.511,265,0.009,18,381,36.1,0.033,595,12.1,2.0,2.0,648.8,7.0,27.3,2.63,32.0,68.8,0.17233333333333334,330,40,0,Normal
6858304,2,304,0.15,0.164,0.203,2.511,265,0.009,18,381,36.1,0.033,595,12.1,2.0,2.0,648.8,7.0,27.3,2.63,32.0,68.8,0.17233333333333334,330,40,0,Normal
6859305,2,305,0.147,0.166,0.202,2.497,265,0.009,21,381,36.1,0.033,595,12.1,2.0,2.0,648.8,7.0,27.3,2.63,32.0,68.8,0.17166666666666666,330,40,0,Normal
6860305,2,305,0.147,0.166,0.202,2.497,265,0.009,21,381,36.1,0.033,595,12.1,2.0,2.0,648.8,7.0,27.3,2.63,32.0,68.8,0.17166666666666666,330,40,0,Normal
6861306,2,306,0.16,0.168,0.202,2.508,265,0.01,20,381,36.0,0.034,596,12.1,2.0,2.0,647.7,6.9,27.3,2.65,32.0,68.7,0.17666666666666667,331,40,1,Short_Shot
6862306,2,306,0.16,0.168,0.202,2.508,265,0.01,20,381,36.0,0.034,596,12.1,2.0,2.0,647.7,6.9,27.3,2.65,32.0,68.7,0.17666666666666667,331,40,1,Short_Shot
6863307,2,307,0.158,0.17,0.2,2.511,265,0.01,19,379,36.0,0.034,596,12.1,2.0,2.0,646.0,7.0,27.3,2.63,32.0,68.4,0.17600000000000002,331,40,0,Normal
6864307,2,307,0.158,0.17,0.2,2.511,265,0.01,19,379,36.0,0.034,596,12.1,2.0,2.0,646.0,7.0,27.3,2.63,32.0,68.4,0.17600000000000002,331,40,0,Normal
6865308,2,308,0.15,0.166,0.208,2.475,265,0.012,19,381,36.0,0.035,596,12.2,2.0,2.0,646.0,7.0,27.3,2.63,32.0,68.4,0.17466666666666666,331,40,0,Normal
6866308,2,308,0.15,0.166,0.208,2.475,265,0.012,19,381,36.0,0.035,596,12.2,2.0,2.0,646.0,7.0,27.3,2.63,32.0,68.4,0.17466666666666666,331,40,0,Normal
6867309,2,309,0.152,0.172,0.204,2.479,265,0.012,20,379,36.0,0.036,596,12.1,2.0,2.0,645.8,7.0,27.3,2.62,32.2,68.0,0.17599999999999996,331,40,0,Normal
6868309,2,309,0.152,0.172,0.204,2.479,265,0.012,20,379,36.0,0.036,596,12.1,2.0,2.0,645.8,7.0,27.3,2.62,32.2,68.0,0.17599999999999996,331,40,0,Normal
6869310,2,310,0.152,0.172,0.204,2.479,265,0.012,20,379,36.0,0.036,596,12.1,2.0,2.0,645.8,7.0,27.3,2.62,32.2,68.0,0.17599999999999996,331,40,1,Short_Shot
6870310,2,310,0.152,0.172,0.204,2.479,265,0.012,20,379,36.0,0.036,596,12.1,2.0,2.0,645.8,7.0,27.3,2.62,32.2,68.0,0.17599999999999996,331,40,1,Short_Shot
6871311,2,311,0.156,0.171,0.202,2.518,265,0.012,19,379,36.0,0.036,596,12.1,2.0,2.0,646.6,6.9,27.3,2.63,32.4,67.6,0.17633333333333334,331,40,0,Normal
6872311,2,311,0.156,0.171,0.202,2.518,265,0.012,19,379,36.0,0.036,596,12.1,2.0,2.0,646.6,6.9,27.3,2.63,32.4,67.6,0.17633333333333334,331,40,0,Normal
6873312,2,312,0.144,0.164,0.198,2.524,265,0.012,18,381,36.1,0.036,595,12.1,2.0,2.0,647.9,7.0,27.3,2.63,32.6,67.1,0.16866666666666666,330,40,1,Short_Shot
6874312,2,312,0.144,0.164,0.198,2.524,265,0.012,18,381,36.1,0.036,595,12.1,2.0,2.0,647.9,7.0,27.3,2.63,32.6,67.1,0.16866666666666666,330,40,1,Short_Shot
6875313,2,313,0.158,0.172,0.208,2.526,264,0.011,18,381,36.1,0.035,595,12.1,2.0,2.0,647.9,7.0,27.3,2.63,32.6,67.1,0.17933333333333332,331,40,0,Normal
6876313,2,313,0.158,0.172,0.208,2.526,264,0.011,18,381,36.1,0.035,595,12.1,2.0,2.0,647.9,7.0,27.3,2.63,32.6,67.1,0.17933333333333332,331,40,0,Normal
6877314,2,314,0.14,0.17,0.21,2.496,265,0.011,20,381,36.1,0.036,595,12.1,2.0,2.0,648.9,6.9,27.3,2.62,32.7,66.6,0.17333333333333334,330,40,0,Normal
6878314,2,314,0.14,0.17,0.21,2.496,265,0.011,20,381,36.1,0.036,595,12.1,2.0,2.0,648.9,6.9,27.3,2.62,32.7,66.6,0.17333333333333334,330,40,0,Normal
6879315,2,315,0.158,0.166,0.202,2.525,265,0.012,19,379,36.1,0.034,595,12.1,2.0,2.0,650.4,7.1,27.3,2.62,32.8,66.2,0.17533333333333334,330,40,1,Blow_Hole
6880315,2,315,0.158,0.166,0.202,2.525,265,0.012,19,379,36.1,0.034,595,12.1,2.0,2.0,650.4,7.1,27.3,2.62,32.8,66.2,0.17533333333333334,330,40,1,Blow_Hole
6881316,2,316,0.15,0.172,0.204,2.518,265,0.012,19,381,36.1,0.034,596,12.1,2.0,2.0,650.4,7.1,27.3,2.62,32.8,66.2,0.1753333333333333,331,40,0,Normal
6882316,2,316,0.15,0.172,0.204,2.518,265,0.012,19,381,36.1,0.034,596,12.1,2.0,2.0,650.4,7.1,27.3,2.62,32.8,66.2,0.1753333333333333,331,40,0,Normal
6883317,2,317,0.16,0.166,0.202,2.517,265,0.012,19,381,36.1,0.036,595,12.1,2.0,2.0,651.3,6.8,27.4,2.63,32.9,65.8,0.17600000000000002,330,40,0,Normal
6884317,2,317,0.16,0.166,0.202,2.517,265,0.012,19,381,36.1,0.036,595,12.1,2.0,2.0,651.3,6.8,27.4,2.63,32.9,65.8,0.17600000000000002,330,40,0,Normal
6885318,2,318,0.152,0.172,0.196,2.505,265,0.012,18,381,36.1,0.033,595,12.1,2.0,2.0,651.3,6.8,27.4,2.63,32.9,65.8,0.17333333333333334,330,40,0,Normal
6886318,2,318,0.152,0.172,0.196,2.505,265,0.012,18,381,36.1,0.033,595,12.1,2.0,2.0,651.3,6.8,27.4,2.63,32.9,65.8,0.17333333333333334,330,40,0,Normal
6887319,2,319,0.148,0.166,0.203,2.516,265,0.012,19,379,36.1,0.036,596,12.1,2.0,2.0,652.3,6.9,27.4,2.62,32.9,65.6,0.17233333333333334,331,40,0,Normal
6888319,2,319,0.148,0.166,0.203,2.516,265,0.012,19,379,36.1,0.036,596,12.1,2.0,2.0,652.3,6.9,27.4,2.62,32.9,65.6,0.17233333333333334,331,40,0,Normal
6889320,2,320,0.148,0.173,0.208,2.526,265,0.012,18,379,36.1,0.036,596,12.1,2.0,2.0,653.4,6.9,27.4,2.61,32.9,65.4,0.17633333333333331,331,40,0,Normal
6890320,2,320,0.148,0.173,0.208,2.526,265,0.012,18,379,36.1,0.036,596,12.1,2.0,2.0,653.4,6.9,27.4,2.61,32.9,65.4,0.17633333333333331,331,40,0,Normal
6891321,2,321,0.154,0.164,0.202,2.497,265,0.012,19,381,36.0,0.036,595,12.1,2.0,2.0,653.4,6.9,27.4,2.61,32.9,65.4,0.17333333333333334,330,40,0,Normal
6892321,2,321,0.154,0.164,0.202,2.497,265,0.012,19,381,36.0,0.036,595,12.1,2.0,2.0,653.4,6.9,27.4,2.61,32.9,65.4,0.17333333333333334,330,40,0,Normal
6893322,2,322,0.154,0.164,0.202,2.524,265,0.011,18,379,36.1,0.034,596,12.1,2.0,2.0,654.2,7.0,27.4,2.62,32.9,65.3,0.17333333333333334,331,40,0,Normal
6894322,2,322,0.154,0.164,0.202,2.524,265,0.011,18,379,36.1,0.034,596,12.1,2.0,2.0,654.2,7.0,27.4,2.62,32.9,65.3,0.17333333333333334,331,40,0,Normal
6895323,2,323,0.154,0.168,0.208,2.514,265,0.012,18,379,36.1,0.033,596,12.1,2.0,2.0,654.2,7.0,27.4,2.62,32.9,65.3,0.17666666666666667,331,40,0,Normal
6896323,2,323,0.154,0.168,0.208,2.514,265,0.012,18,379,36.1,0.033,596,12.1,2.0,2.0,654.2,7.0,27.4,2.62,32.9,65.3,0.17666666666666667,331,40,0,Normal
6897324,2,324,0.156,0.173,0.2,2.524,265,0.012,19,379,36.1,0.036,596,12.1,2.0,2.0,655.3,6.9,27.4,2.64,32.9,65.1,0.17633333333333331,331,40,1,Short_Shot
6898324,2,324,0.156,0.173,0.2,2.524,265,0.012,19,379,36.1,0.036,596,12.1,2.0,2.0,655.3,6.9,27.4,2.64,32.9,65.1,0.17633333333333331,331,40,1,Short_Shot
6899325,2,325,0.148,0.17,0.203,2.507,265,0.012,18,381,36.1,0.035,595,12.1,2.0,2.0,656.0,7.0,27.4,2.61,32.9,64.9,0.17366666666666666,330,40,0,Normal
6900325,2,325,0.148,0.17,0.203,2.507,265,0.012,18,381,36.1,0.035,595,12.1,2.0,2.0,656.0,7.0,27.4,2.61,32.9,64.9,0.17366666666666666,330,40,0,Normal
6901326,2,326,0.154,0.174,0.203,2.524,264,0.012,18,379,36.0,0.035,595,12.1,2.0,2.0,656.0,7.0,27.4,2.61,32.9,64.9,0.17699999999999996,331,40,1,Blow_Hole
6902326,2,326,0.154,0.174,0.203,2.524,264,0.012,18,379,36.0,0.035,595,12.1,2.0,2.0,656.0,7.0,27.4,2.61,32.9,64.9,0.17699999999999996,331,40,1,Blow_Hole
6903327,2,327,0.158,0.172,0.206,2.506,264,0.012,18,381,36.1,0.036,595,12.1,2.0,2.0,656.9,7.0,27.4,2.62,32.9,64.8,0.17866666666666664,331,40,0,Normal
6904327,2,327,0.158,0.172,0.206,2.506,264,0.012,18,381,36.1,0.036,595,12.1,2.0,2.0,656.9,7.0,27.4,2.62,32.9,64.8,0.17866666666666664,331,40,0,Normal
6905328,2,328,0.152,0.166,0.208,2.523,265,0.012,19,379,36.1,0.036,595,12.1,2.0,2.0,656.9,7.0,27.4,2.62,32.9,64.8,0.17533333333333334,330,40,0,Normal
6906328,2,328,0.152,0.166,0.208,2.523,265,0.012,19,379,36.1,0.036,595,12.1,2.0,2.0,656.9,7.0,27.4,2.62,32.9,64.8,0.17533333333333334,330,40,0,Normal
6907329,2,329,0.148,0.164,0.206,2.494,264,0.011,18,379,36.1,0.035,595,12.1,2.0,2.0,657.7,6.9,27.4,2.61,32.9,64.8,0.17266666666666666,331,40,0,Normal
6908329,2,329,0.148,0.164,0.206,2.494,264,0.011,18,379,36.1,0.035,595,12.1,2.0,2.0,657.7,6.9,27.4,2.61,32.9,64.8,0.17266666666666666,331,40,0,Normal
6909330,2,330,0.144,0.174,0.204,2.529,265,0.011,17,381,36.1,0.034,595,12.1,2.0,2.0,658.6,6.9,27.4,2.61,32.9,64.8,0.17399999999999996,330,40,0,Normal
6910330,2,330,0.144,0.174,0.204,2.529,265,0.011,17,381,36.1,0.034,595,12.1,2.0,2.0,658.6,6.9,27.4,2.61,32.9,64.8,0.17399999999999996,330,40,0,Normal
6911331,2,331,0.158,0.174,0.205,2.515,265,0.011,18,379,36.0,0.036,595,12.1,2.0,2.0,658.6,6.9,27.4,2.61,32.9,64.8,0.17899999999999996,330,40,0,Normal
6912331,2,331,0.158,0.174,0.205,2.515,265,0.011,18,379,36.0,0.036,595,12.1,2.0,2.0,658.6,6.9,27.4,2.61,32.9,64.8,0.17899999999999996,330,40,0,Normal
6913332,2,332,0.158,0.174,0.205,2.515,265,0.011,18,379,36.0,0.036,595,12.1,2.0,2.0,659.5,6.8,27.4,2.62,32.0,64.3,0.17899999999999996,330,40,1,Short_Shot
6914332,2,332,0.158,0.174,0.205,2.515,265,0.011,18,379,36.0,0.036,595,12.1,2.0,2.0,659.5,6.8,27.4,2.62,32.0,64.3,0.17899999999999996,330,40,1,Short_Shot
6915333,2,333,0.15,0.166,0.2,2.524,265,0.012,18,379,36.1,0.033,596,12.1,2.0,2.0,659.5,6.8,27.4,2.62,32.0,64.3,0.17200000000000001,331,40,0,Normal
6916333,2,333,0.15,0.166,0.2,2.524,265,0.012,18,379,36.1,0.033,596,12.1,2.0,2.0,659.5,6.8,27.4,2.62,32.0,64.3,0.17200000000000001,331,40,0,Normal
6917334,2,334,0.158,0.166,0.198,2.538,265,0.012,17,381,36.0,0.034,595,12.1,2.0,2.0,660.1,6.9,27.4,2.64,32.0,64.3,0.17400000000000002,330,40,1,Blow_Hole
6918334,2,334,0.158,0.166,0.198,2.538,265,0.012,17,381,36.0,0.034,595,12.1,2.0,2.0,660.1,6.9,27.4,2.64,32.0,64.3,0.17400000000000002,330,40,1,Blow_Hole
6919335,2,335,0.158,0.171,0.206,2.506,264,0.011,18,379,36.1,0.035,595,12.1,2.0,2.0,660.8,6.9,27.4,2.63,32.0,64.3,0.17833333333333334,331,40,0,Normal
6920335,2,335,0.158,0.171,0.206,2.506,264,0.011,18,379,36.1,0.035,595,12.1,2.0,2.0,660.8,6.9,27.4,2.63,32.0,64.3,0.17833333333333334,331,40,0,Normal
6921336,2,336,0.158,0.171,0.206,2.506,264,0.011,18,379,36.1,0.035,595,12.1,2.0,2.0,660.8,6.9,27.4,2.63,32.0,64.3,0.17833333333333334,331,40,0,Normal
6922336,2,336,0.158,0.171,0.206,2.506,264,0.011,18,379,36.1,0.035,595,12.1,2.0,2.0,660.8,6.9,27.4,2.63,32.0,64.3,0.17833333333333334,331,40,0,Normal
6923337,2,337,0.158,0.168,0.206,2.517,265,0.012,18,382,36.1,0.033,595,12.1,2.0,2.0,661.5,6.8,27.4,2.58,32.0,64.3,0.17733333333333334,330,40,0,Normal
6924337,2,337,0.158,0.168,0.206,2.517,265,0.012,18,382,36.1,0.033,595,12.1,2.0,2.0,661.5,6.8,27.4,2.58,32.0,64.3,0.17733333333333334,330,40,0,Normal
6925338,2,338,0.149,0.168,0.208,2.506,264,0.011,19,382,36.0,0.034,595,12.1,2.0,2.0,661.5,6.8,27.4,2.58,32.0,64.3,0.17500000000000002,331,40,0,Normal
6926338,2,338,0.149,0.168,0.208,2.506,264,0.011,19,382,36.0,0.034,595,12.1,2.0,2.0,661.5,6.8,27.4,2.58,32.0,64.3,0.17500000000000002,331,40,0,Normal
6927339,2,339,0.15,0.165,0.2,2.524,265,0.01,18,382,36.1,0.034,596,12.1,2.0,2.0,662.1,6.9,27.5,2.61,32.0,64.3,0.17166666666666666,331,40,0,Normal
6928339,2,339,0.15,0.165,0.2,2.524,265,0.01,18,382,36.1,0.034,596,12.1,2.0,2.0,662.1,6.9,27.5,2.61,32.0,64.3,0.17166666666666666,331,40,0,Normal
6929340,2,340,0.154,0.166,0.2,2.534,265,0.011,18,382,36.1,0.036,596,12.1,2.0,2.0,662.8,6.9,27.5,2.62,32.0,64.3,0.17333333333333334,331,40,1,Blow_Hole
6930340,2,340,0.154,0.166,0.2,2.534,265,0.011,18,382,36.1,0.036,596,12.1,2.0,2.0,662.8,6.9,27.5,2.62,32.0,64.3,0.17333333333333334,331,40,1,Blow_Hole
6931341,2,341,0.15,0.17,0.202,2.502,265,0.011,19,381,36.1,0.034,595,12.1,2.0,2.0,662.8,6.9,27.5,2.62,32.0,64.3,0.17400000000000002,330,40,0,Normal
6932341,2,341,0.15,0.17,0.202,2.502,265,0.011,19,381,36.1,0.034,595,12.1,2.0,2.0,662.8,6.9,27.5,2.62,32.0,64.3,0.17400000000000002,330,40,0,Normal
6933342,2,342,0.147,0.173,0.188,2.525,265,0.012,18,381,36.1,0.036,596,12.1,2.0,2.0,663.5,6.8,27.4,2.61,32.0,64.3,0.16933333333333334,331,40,0,Normal
6934342,2,342,0.147,0.173,0.188,2.525,265,0.012,18,381,36.1,0.036,596,12.1,2.0,2.0,663.5,6.8,27.4,2.61,32.0,64.3,0.16933333333333334,331,40,0,Normal
6935343,2,343,0.148,0.164,0.202,2.522,264,0.01,18,381,36.1,0.034,595,12.1,2.0,2.0,663.5,6.8,27.4,2.61,32.0,64.3,0.17133333333333334,331,40,1,Blow_Hole
6936343,2,343,0.148,0.164,0.202,2.522,264,0.01,18,381,36.1,0.034,595,12.1,2.0,2.0,663.5,6.8,27.4,2.61,32.0,64.3,0.17133333333333334,331,40,1,Blow_Hole
6937344,2,344,0.158,0.172,0.198,2.502,265,0.012,19,381,36.1,0.033,596,12.1,2.0,2.0,663.8,6.9,27.5,2.62,32.0,64.3,0.17600000000000002,331,40,0,Normal
6938344,2,344,0.158,0.172,0.198,2.502,265,0.012,19,381,36.1,0.033,596,12.1,2.0,2.0,663.8,6.9,27.5,2.62,32.0,64.3,0.17600000000000002,331,40,0,Normal
6939345,2,345,0.156,0.176,0.197,2.502,265,0.012,19,382,36.1,0.036,596,12.1,2.0,2.0,664.4,6.9,27.5,2.63,32.0,64.3,0.17633333333333331,331,40,0,Normal
6940345,2,345,0.156,0.176,0.197,2.502,265,0.012,19,382,36.1,0.036,596,12.1,2.0,2.0,664.4,6.9,27.5,2.63,32.0,64.3,0.17633333333333331,331,40,0,Normal
6941346,2,346,0.148,0.164,0.204,2.5,265,0.012,19,382,36.1,0.036,596,12.1,2.0,2.0,664.4,6.9,27.5,2.63,32.0,64.3,0.17200000000000001,331,40,0,Normal
6942346,2,346,0.148,0.164,0.204,2.5,265,0.012,19,382,36.1,0.036,596,12.1,2.0,2.0,664.4,6.9,27.5,2.63,32.0,64.3,0.17200000000000001,331,40,0,Normal
6943347,2,347,0.157,0.168,0.206,2.488,265,0.012,19,382,36.2,0.036,596,12.1,2.0,2.0,664.6,6.8,27.5,2.62,32.0,64.3,0.17700000000000002,331,40,0,Normal
6944347,2,347,0.157,0.168,0.206,2.488,265,0.012,19,382,36.2,0.036,596,12.1,2.0,2.0,664.6,6.8,27.5,2.62,32.0,64.3,0.17700000000000002,331,40,0,Normal
6945348,2,348,0.158,0.172,0.204,2.507,265,0.012,18,381,36.1,0.042,597,12.1,2.0,2.0,664.6,6.8,27.5,2.62,32.0,64.3,0.17799999999999996,332,40,0,Normal
6946348,2,348,0.158,0.172,0.204,2.507,265,0.012,18,381,36.1,0.042,597,12.1,2.0,2.0,664.6,6.8,27.5,2.62,32.0,64.3,0.17799999999999996,332,40,0,Normal
6947349,2,349,0.152,0.176,0.206,2.497,265,0.012,19,382,36.2,0.034,596,12.1,2.0,2.0,665.0,6.7,27.5,2.61,32.0,64.3,0.17799999999999996,331,40,0,Normal
6948349,2,349,0.152,0.176,0.206,2.497,265,0.012,19,382,36.2,0.034,596,12.1,2.0,2.0,665.0,6.7,27.5,2.61,32.0,64.3,0.17799999999999996,331,40,0,Normal
6949350,2,350,0.16,0.168,0.2,2.514,265,0.01,19,379,36.1,0.034,596,12.1,2.0,2.0,665.2,7.0,27.5,2.62,32.0,64.3,0.17600000000000002,331,40,0,Normal
6950350,2,350,0.16,0.168,0.2,2.514,265,0.01,19,379,36.1,0.034,596,12.1,2.0,2.0,665.2,7.0,27.5,2.62,32.0,64.3,0.17600000000000002,331,40,0,Normal
6951351,2,351,0.158,0.17,0.196,2.51,265,0.012,18,381,36.2,0.042,596,12.1,2.0,2.0,665.2,7.0,27.5,2.62,32.0,64.3,0.17466666666666666,331,40,0,Normal
6952351,2,351,0.158,0.17,0.196,2.51,265,0.012,18,381,36.2,0.042,596,12.1,2.0,2.0,665.2,7.0,27.5,2.62,32.0,64.3,0.17466666666666666,331,40,0,Normal
6953352,2,352,0.154,0.164,0.206,2.524,265,0.012,18,381,36.2,0.036,596,12.1,2.0,2.0,665.1,6.8,27.5,2.63,32.0,64.3,0.17466666666666666,331,40,0,Normal
6954352,2,352,0.154,0.164,0.206,2.524,265,0.012,18,381,36.2,0.036,596,12.1,2.0,2.0,665.1,6.8,27.5,2.63,32.0,64.3,0.17466666666666666,331,40,0,Normal
6955353,2,353,0.154,0.171,0.2,2.513,265,0.012,18,382,36.1,0.033,596,12.1,2.0,2.0,665.1,6.8,27.5,2.63,32.0,64.3,0.17500000000000002,331,40,0,Normal
6956353,2,353,0.154,0.171,0.2,2.513,265,0.012,18,382,36.1,0.033,596,12.1,2.0,2.0,665.1,6.8,27.5,2.63,32.0,64.3,0.17500000000000002,331,40,0,Normal
6957354,2,354,0.156,0.171,0.208,2.521,265,0.009,19,381,36.1,0.036,595,12.1,2.0,2.0,665.2,6.8,27.5,2.64,32.0,64.3,0.17833333333333334,330,40,1,Short_Shot
6958354,2,354,0.156,0.171,0.208,2.521,265,0.009,19,381,36.1,0.036,595,12.1,2.0,2.0,665.2,6.8,27.5,2.64,32.0,64.3,0.17833333333333334,330,40,1,Short_Shot
6959355,2,355,0.156,0.166,0.208,2.51,265,0.012,18,381,36.0,0.033,596,12.1,2.0,2.0,665.0,6.7,27.5,2.62,32.0,64.3,0.17666666666666667,331,40,0,Normal
6960355,2,355,0.156,0.166,0.208,2.51,265,0.012,18,381,36.0,0.033,596,12.1,2.0,2.0,665.0,6.7,27.5,2.62,32.0,64.3,0.17666666666666667,331,40,0,Normal
6961356,2,356,0.156,0.174,0.206,2.512,265,0.011,18,382,36.1,0.034,595,12.1,2.0,2.0,665.0,6.7,27.5,2.62,32.0,64.3,0.17866666666666664,330,40,0,Normal
6962356,2,356,0.156,0.174,0.206,2.512,265,0.011,18,382,36.1,0.034,595,12.1,2.0,2.0,665.0,6.7,27.5,2.62,32.0,64.3,0.17866666666666664,330,40,0,Normal
6963357,2,357,0.156,0.174,0.206,2.512,265,0.011,18,382,36.1,0.034,595,12.1,2.0,2.0,664.7,6.7,27.5,2.63,32.0,64.3,0.17866666666666664,330,40,0,Normal
6964357,2,357,0.156,0.174,0.206,2.512,265,0.011,18,382,36.1,0.034,595,12.1,2.0,2.0,664.7,6.7,27.5,2.63,32.0,64.3,0.17866666666666664,330,40,0,Normal
6965358,2,358,0.152,0.164,0.212,2.51,265,0.012,17,381,36.0,0.042,596,12.1,2.0,2.0,664.7,6.7,27.5,2.63,32.0,64.3,0.17600000000000002,331,40,1,Short_Shot
6966358,2,358,0.152,0.164,0.212,2.51,265,0.012,17,381,36.0,0.042,596,12.1,2.0,2.0,664.7,6.7,27.5,2.63,32.0,64.3,0.17600000000000002,331,40,1,Short_Shot
6967359,2,359,0.152,0.17,0.2,2.524,265,0.012,18,382,36.1,0.036,596,12.1,2.0,2.0,663.8,7.0,27.5,2.63,32.0,64.3,0.17400000000000002,331,40,0,Normal
6968359,2,359,0.152,0.17,0.2,2.524,265,0.012,18,382,36.1,0.036,596,12.1,2.0,2.0,663.8,7.0,27.5,2.63,32.0,64.3,0.17400000000000002,331,40,0,Normal
6969360,2,360,0.158,0.163,0.208,2.526,264,0.012,18,384,36.1,0.033,595,12.1,2.0,2.0,662.4,6.9,27.5,2.62,32.0,64.3,0.17633333333333334,331,40,0,Normal
6970360,2,360,0.158,0.163,0.208,2.526,264,0.012,18,384,36.1,0.033,595,12.1,2.0,2.0,662.4,6.9,27.5,2.62,32.0,64.3,0.17633333333333334,331,40,0,Normal
6971361,2,361,0.16,0.172,0.2,2.522,265,0.012,18,382,36.0,0.034,596,12.1,2.0,2.0,662.4,6.9,27.5,2.62,32.0,64.3,0.17733333333333334,331,40,0,Normal
6972361,2,361,0.16,0.172,0.2,2.522,265,0.012,18,382,36.0,0.034,596,12.1,2.0,2.0,662.4,6.9,27.5,2.62,32.0,64.3,0.17733333333333334,331,40,0,Normal
6973362,2,362,0.156,0.168,0.2,2.534,265,0.012,19,382,36.1,0.036,596,12.1,2.0,2.0,661.2,6.9,27.5,2.62,32.0,64.3,0.17466666666666666,331,40,0,Normal
6974362,2,362,0.156,0.168,0.2,2.534,265,0.012,19,382,36.1,0.036,596,12.1,2.0,2.0,661.2,6.9,27.5,2.62,32.0,64.3,0.17466666666666666,331,40,0,Normal
6975363,2,363,0.156,0.174,0.202,2.533,265,0.012,18,382,36.1,0.034,595,12.1,2.0,2.0,661.2,6.9,27.5,2.62,32.0,64.3,0.17733333333333334,330,40,0,Normal
6976363,2,363,0.156,0.174,0.202,2.533,265,0.012,18,382,36.1,0.034,595,12.1,2.0,2.0,661.2,6.9,27.5,2.62,32.0,64.3,0.17733333333333334,330,40,0,Normal
6977364,2,364,0.157,0.174,0.202,2.506,265,0.012,18,382,36.0,0.034,596,12.1,2.0,2.0,660.2,6.9,27.5,2.64,27.4,54.0,0.17766666666666664,331,40,1,Short_Shot
6978364,2,364,0.157,0.174,0.202,2.506,265,0.012,18,382,36.0,0.034,596,12.1,2.0,2.0,660.2,6.9,27.5,2.64,27.4,54.0,0.17766666666666664,331,40,1,Short_Shot
6979365,2,365,0.16,0.172,0.2,2.503,265,0.012,18,382,36.1,0.034,596,12.1,2.0,2.0,659.1,6.9,27.5,2.63,29.9,69.7,0.17733333333333334,331,40,0,Normal
6980365,2,365,0.16,0.172,0.2,2.503,265,0.012,18,382,36.1,0.034,596,12.1,2.0,2.0,659.1,6.9,27.5,2.63,29.9,69.7,0.17733333333333334,331,40,0,Normal
6981366,2,366,0.15,0.172,0.204,2.524,265,0.012,18,382,36.1,0.036,596,12.1,2.0,2.0,659.1,6.9,27.5,2.63,29.9,69.7,0.1753333333333333,331,40,0,Normal
6982366,2,366,0.15,0.172,0.204,2.524,265,0.012,18,382,36.1,0.036,596,12.1,2.0,2.0,659.1,6.9,27.5,2.63,29.9,69.7,0.1753333333333333,331,40,0,Normal
6983367,2,367,0.158,0.174,0.204,2.5,264,0.012,19,382,36.1,0.036,595,12.1,2.0,2.0,658.3,6.9,27.5,2.61,31.0,72.3,0.17866666666666664,331,40,1,Blow_Hole
6984367,2,367,0.158,0.174,0.204,2.5,264,0.012,19,382,36.1,0.036,595,12.1,2.0,2.0,658.3,6.9,27.5,2.61,31.0,72.3,0.17866666666666664,331,40,1,Blow_Hole
6985368,2,368,0.156,0.164,0.203,2.511,265,0.012,18,382,36.1,0.034,596,12.1,2.0,2.0,658.3,6.9,27.5,2.61,31.0,72.3,0.17433333333333334,331,40,0,Normal
6986368,2,368,0.156,0.164,0.203,2.511,265,0.012,18,382,36.1,0.034,596,12.1,2.0,2.0,658.3,6.9,27.5,2.61,31.0,72.3,0.17433333333333334,331,40,0,Normal
6987369,2,369,0.16,0.166,0.198,2.506,265,0.01,19,382,36.1,0.034,597,12.1,2.0,2.0,657.3,6.9,27.5,2.62,31.3,71.9,0.17466666666666666,332,40,0,Normal
6988369,2,369,0.16,0.166,0.198,2.506,265,0.01,19,382,36.1,0.034,597,12.1,2.0,2.0,657.3,6.9,27.5,2.62,31.3,71.9,0.17466666666666666,332,40,0,Normal
6989370,2,370,0.16,0.17,0.194,2.482,265,0.012,20,382,36.1,0.035,595,12.1,2.0,2.0,656.6,6.9,27.5,2.63,31.5,71.5,0.17466666666666666,330,40,0,Normal
6990370,2,370,0.16,0.17,0.194,2.482,265,0.012,20,382,36.1,0.035,595,12.1,2.0,2.0,656.6,6.9,27.5,2.63,31.5,71.5,0.17466666666666666,330,40,0,Normal
6991371,2,371,0.154,0.168,0.198,2.528,265,0.012,19,382,36.1,0.036,596,12.1,2.0,2.0,656.6,6.9,27.5,2.63,31.5,71.5,0.17333333333333334,331,40,0,Normal
6992371,2,371,0.154,0.168,0.198,2.528,265,0.012,19,382,36.1,0.036,596,12.1,2.0,2.0,656.6,6.9,27.5,2.63,31.5,71.5,0.17333333333333334,331,40,0,Normal
6993372,2,372,0.156,0.166,0.206,2.51,265,0.012,18,382,36.1,0.034,596,12.1,2.0,2.0,655.8,6.9,27.5,2.63,31.6,71.0,0.17600000000000002,331,40,0,Normal
