Id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Air_Pressure_Min,Air_Pressure_Max,Coolant_Temp,Coolant_Temp_Min,Coolant_Temp_Max,Coolant_Pressure,Factory_Temp,Factory_Temp_Min,Factory_Temp_Max,Factory_Humidity,Factory_Humidity_Min,Factory_Humidity_Max,Short_Shot_1,Bubble_1,Exfoliation_1,Blow_Hole_1,Stain_1,Dent_1,Deformation_1,Contamination_1,Impurity_1,Crack_1,Scratch_1,Buring_Mark_1,Inclusions_1,Short_Shot_2,Bubble_2,Exfoliation_2,Blow_Hole_2,Stain_2,Dent_2,Deformation_2,Contamination_2,Impurity_2,Crack_2,Scratch_2,Buring_Mark_2,Inclusions_2,Vel_1_2_Diff,Vel_2_3_Diff,Vel_Total_Range,Any_Defect
1583243,1,243,0.142,0.168,0.186,2.109,214,0.008,11,258,20.8,0.041,1036,7.9,0.8,0.8,709.8,6.1,3,9,26.2,10,50,2.75,31.9,18.0,22.0,61.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.017999999999999988,0.04400000000000001,0
1584243,1,243,0.142,0.168,0.186,2.109,214,0.008,11,258,20.8,0.041,1036,7.9,0.8,0.8,709.8,6.1,3,9,26.2,10,50,2.75,31.9,18.0,22.0,61.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.017999999999999988,0.04400000000000001,0
1585244,1,244,0.141,0.168,0.178,2.155,217,0.008,12,259,20.7,0.033,1051,7.9,0.8,0.8,709.8,6.1,3,9,26.2,10,50,2.75,31.9,18.0,22.0,61.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027000000000000024,0.009999999999999981,0.037000000000000005,0
1586244,1,244,0.141,0.168,0.178,2.155,217,0.008,12,259,20.7,0.033,1051,7.9,0.8,0.8,709.8,6.1,3,9,26.2,10,50,2.75,31.9,18.0,22.0,61.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027000000000000024,0.009999999999999981,0.037000000000000005,0
1587245,1,245,0.146,0.17,0.18,2.126,214,0.008,10,258,20.7,0.044,1035,7.9,0.8,0.8,708.8,6.2,3,9,26.2,10,50,2.75,31.8,18.0,22.0,61.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.009999999999999981,0.034,0
1588245,1,245,0.146,0.17,0.18,2.126,214,0.008,10,258,20.7,0.044,1035,7.9,0.8,0.8,708.8,6.2,3,9,26.2,10,50,2.75,31.8,18.0,22.0,61.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.009999999999999981,0.034,0
1589246,1,246,0.144,0.17,0.18,2.129,218,0.008,10,259,20.7,0.042,1053,7.9,0.8,0.8,708.8,6.2,3,9,26.2,10,50,2.75,31.8,18.0,22.0,61.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.009999999999999981,0.036000000000000004,0
1590246,1,246,0.144,0.17,0.18,2.129,218,0.008,10,259,20.7,0.042,1053,7.9,0.8,0.8,708.8,6.2,3,9,26.2,10,50,2.75,31.8,18.0,22.0,61.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.009999999999999981,0.036000000000000004,0
1591247,1,247,0.142,0.17,0.182,2.106,214,0.008,12,259,20.6,0.043,1036,7.9,0.8,0.8,708.8,6.2,3,9,26.2,10,50,2.75,31.8,18.0,22.0,61.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.011999999999999983,0.04000000000000001,0
1592247,1,247,0.142,0.17,0.182,2.106,214,0.008,12,259,20.6,0.043,1036,7.9,0.8,0.8,708.8,6.2,3,9,26.2,10,50,2.75,31.8,18.0,22.0,61.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.011999999999999983,0.04000000000000001,0
1593248,1,248,0.146,0.17,0.179,2.135,217,0.008,11,258,20.7,0.044,1052,7.9,0.8,0.8,707.7,6.2,3,9,26.2,10,50,2.74,31.8,18.0,22.0,62.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.00899999999999998,0.033,1
1594248,1,248,0.146,0.17,0.179,2.135,217,0.008,11,258,20.7,0.044,1052,7.9,0.8,0.8,707.7,6.2,3,9,26.2,10,50,2.74,31.8,18.0,22.0,62.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.00899999999999998,0.033,1
1595249,1,249,0.142,0.168,0.185,2.131,218,0.008,11,259,20.8,0.043,1053,7.9,0.8,0.8,707.7,6.2,3,9,26.2,10,50,2.74,31.8,18.0,22.0,62.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.016999999999999987,0.04300000000000001,0
1596249,1,249,0.142,0.168,0.185,2.131,218,0.008,11,259,20.8,0.043,1053,7.9,0.8,0.8,707.7,6.2,3,9,26.2,10,50,2.74,31.8,18.0,22.0,62.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.016999999999999987,0.04300000000000001,0
1597250,1,250,0.142,0.17,0.178,2.128,214,0.007,11,259,20.7,0.044,1038,7.9,0.8,0.8,707.7,6.2,3,9,26.2,10,50,2.74,31.8,18.0,22.0,62.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.00799999999999998,0.036000000000000004,0
1598250,1,250,0.142,0.17,0.178,2.128,214,0.007,11,259,20.7,0.044,1038,7.9,0.8,0.8,707.7,6.2,3,9,26.2,10,50,2.74,31.8,18.0,22.0,62.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.00799999999999998,0.036000000000000004,0
1599251,1,251,0.144,0.17,0.188,2.153,218,0.008,11,258,20.8,0.042,1053,7.9,0.8,0.8,706.6,6.3,3,9,26.2,10,50,2.74,31.7,18.0,22.0,62.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.017999999999999988,0.04400000000000001,0
1600251,1,251,0.144,0.17,0.188,2.153,218,0.008,11,258,20.8,0.042,1053,7.9,0.8,0.8,706.6,6.3,3,9,26.2,10,50,2.74,31.7,18.0,22.0,62.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.017999999999999988,0.04400000000000001,0
1601252,1,252,0.142,0.172,0.18,2.124,214,0.008,12,258,20.7,0.044,1037,7.9,0.8,0.8,706.6,6.3,3,9,26.2,10,50,2.74,31.7,18.0,22.0,62.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.008000000000000007,0.038000000000000006,0
1602252,1,252,0.142,0.172,0.18,2.124,214,0.008,12,258,20.7,0.044,1037,7.9,0.8,0.8,706.6,6.3,3,9,26.2,10,50,2.74,31.7,18.0,22.0,62.2,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.008000000000000007,0.038000000000000006,0
1603253,1,253,0.142,0.17,0.179,2.141,217,0.007,12,258,20.6,0.044,1052,7.9,0.8,0.8,705.4,6.3,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.3,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.00899999999999998,0.037000000000000005,1
1604253,1,253,0.142,0.17,0.179,2.141,217,0.007,12,258,20.6,0.044,1052,7.9,0.8,0.8,705.4,6.3,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.3,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.00899999999999998,0.037000000000000005,1
1605254,1,254,0.144,0.168,0.18,2.122,214,0.008,11,258,20.7,0.044,1036,7.9,0.8,0.8,705.4,6.3,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
1606254,1,254,0.144,0.168,0.18,2.122,214,0.008,11,258,20.7,0.044,1036,7.9,0.8,0.8,705.4,6.3,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
1607255,1,255,0.144,0.168,0.184,2.155,217,0.008,12,258,20.6,0.034,1051,7.9,0.8,0.8,705.4,6.3,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.015999999999999986,0.04000000000000001,0
1608255,1,255,0.144,0.168,0.184,2.155,217,0.008,12,258,20.6,0.034,1051,7.9,0.8,0.8,705.4,6.3,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.3,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.015999999999999986,0.04000000000000001,0
1609256,1,256,0.144,0.168,0.184,2.155,217,0.008,12,258,20.6,0.034,1051,7.9,0.8,0.8,704.1,6.3,3,9,26.2,10,50,2.73,31.6,18.0,22.0,62.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.015999999999999986,0.04000000000000001,0
1610256,1,256,0.144,0.168,0.184,2.155,217,0.008,12,258,20.6,0.034,1051,7.9,0.8,0.8,704.1,6.3,3,9,26.2,10,50,2.73,31.6,18.0,22.0,62.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.015999999999999986,0.04000000000000001,0
1611257,1,257,0.144,0.17,0.178,2.12,214,0.008,11,259,20.8,0.044,1037,7.9,0.8,0.8,704.1,6.3,3,9,26.2,10,50,2.73,31.6,18.0,22.0,62.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
1612257,1,257,0.144,0.17,0.178,2.12,214,0.008,11,259,20.8,0.044,1037,7.9,0.8,0.8,704.1,6.3,3,9,26.2,10,50,2.73,31.6,18.0,22.0,62.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
1613258,1,258,0.144,0.168,0.174,2.155,217,0.008,11,259,20.6,0.042,1052,7.9,0.8,0.8,704.1,6.3,3,9,26.2,10,50,2.73,31.6,18.0,22.0,62.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.005999999999999978,0.03,0
1614258,1,258,0.144,0.168,0.174,2.155,217,0.008,11,259,20.6,0.042,1052,7.9,0.8,0.8,704.1,6.3,3,9,26.2,10,50,2.73,31.6,18.0,22.0,62.5,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.005999999999999978,0.03,0
1615259,1,259,0.144,0.166,0.178,2.154,214,0.008,11,258,20.7,0.033,1036,7.9,0.8,0.8,702.8,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.011999999999999983,0.034,0
1616259,1,259,0.144,0.166,0.178,2.154,214,0.008,11,258,20.7,0.033,1036,7.9,0.8,0.8,702.8,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.011999999999999983,0.034,0
1617260,1,260,0.142,0.17,0.176,2.126,217,0.008,11,259,20.7,0.043,1052,7.9,0.8,0.8,702.8,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.005999999999999978,0.034,0
1618260,1,260,0.142,0.17,0.176,2.126,217,0.008,11,259,20.7,0.043,1052,7.9,0.8,0.8,702.8,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.005999999999999978,0.034,0
1619261,1,261,0.142,0.168,0.176,2.137,214,0.008,12,259,20.7,0.044,1037,7.9,0.8,0.8,702.8,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
1620261,1,261,0.142,0.168,0.176,2.137,214,0.008,12,259,20.7,0.044,1037,7.9,0.8,0.8,702.8,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.7,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.00799999999999998,0.034,0
1621262,1,262,0.144,0.168,0.184,2.123,217,0.007,11,258,20.8,0.043,1052,7.9,0.8,0.8,701.6,6.4,3,9,26.2,10,50,2.76,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.015999999999999986,0.04000000000000001,0
1622262,1,262,0.144,0.168,0.184,2.123,217,0.007,11,258,20.8,0.043,1052,7.9,0.8,0.8,701.6,6.4,3,9,26.2,10,50,2.76,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.015999999999999986,0.04000000000000001,0
1623263,1,263,0.144,0.168,0.178,2.115,214,0.008,12,258,20.8,0.043,1037,7.9,0.8,0.8,701.6,6.4,3,9,26.2,10,50,2.76,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.009999999999999981,0.034,0
1624263,1,263,0.144,0.168,0.178,2.115,214,0.008,12,258,20.8,0.043,1037,7.9,0.8,0.8,701.6,6.4,3,9,26.2,10,50,2.76,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.009999999999999981,0.034,0
1625264,1,264,0.142,0.168,0.19,2.153,217,0.008,12,258,20.6,0.033,1051,7.9,0.8,0.8,701.6,6.4,3,9,26.2,10,50,2.76,31.6,18.0,22.0,62.9,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.021999999999999992,0.048000000000000015,1
1626264,1,264,0.142,0.168,0.19,2.153,217,0.008,12,258,20.6,0.033,1051,7.9,0.8,0.8,701.6,6.4,3,9,26.2,10,50,2.76,31.6,18.0,22.0,62.9,18.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026000000000000023,0.021999999999999992,0.048000000000000015,1
1627265,1,265,0.144,0.166,0.184,2.145,214,0.008,11,259,20.8,0.042,1035,7.9,0.8,0.8,700.4,6.4,3,9,26.3,10,50,2.75,31.6,18.0,22.0,63.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.017999999999999988,0.04000000000000001,0
1628265,1,265,0.144,0.166,0.184,2.145,214,0.008,11,259,20.8,0.042,1035,7.9,0.8,0.8,700.4,6.4,3,9,26.3,10,50,2.75,31.6,18.0,22.0,63.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.017999999999999988,0.04000000000000001,0
1629266,1,266,0.144,0.168,0.182,2.105,217,0.01,11,259,20.7,0.041,1052,7.9,0.8,0.8,700.4,6.4,3,9,26.3,10,50,2.75,31.6,18.0,22.0,63.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
1630266,1,266,0.144,0.168,0.182,2.105,217,0.01,11,259,20.7,0.041,1052,7.9,0.8,0.8,700.4,6.4,3,9,26.3,10,50,2.75,31.6,18.0,22.0,63.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
1631267,1,267,0.142,0.17,0.178,2.15,214,0.008,12,259,20.6,0.042,1037,7.9,0.8,0.8,700.4,6.4,3,9,26.3,10,50,2.75,31.6,18.0,22.0,63.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.00799999999999998,0.036000000000000004,0
1632267,1,267,0.142,0.17,0.178,2.15,214,0.008,12,259,20.6,0.042,1037,7.9,0.8,0.8,700.4,6.4,3,9,26.3,10,50,2.75,31.6,18.0,22.0,63.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.00799999999999998,0.036000000000000004,0
1633268,1,268,0.142,0.17,0.18,2.121,218,0.008,11,251,20.8,0.044,1053,7.9,0.8,0.8,699.4,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.009999999999999981,0.038000000000000006,0
1634268,1,268,0.142,0.17,0.18,2.121,218,0.008,11,251,20.8,0.044,1053,7.9,0.8,0.8,699.4,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.009999999999999981,0.038000000000000006,0
1635269,1,269,0.142,0.166,0.178,2.151,214,0.007,11,250,20.7,0.041,1037,7.9,0.8,0.8,699.4,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
1636269,1,269,0.142,0.166,0.178,2.151,214,0.007,11,250,20.7,0.041,1037,7.9,0.8,0.8,699.4,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
1637270,1,270,0.144,0.168,0.18,2.147,217,0.007,10,250,20.8,0.042,1051,7.9,0.8,0.8,699.4,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
1638270,1,270,0.144,0.168,0.18,2.147,217,0.007,10,250,20.8,0.042,1051,7.9,0.8,0.8,699.4,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
1639271,1,271,0.144,0.168,0.18,2.147,217,0.007,10,250,20.8,0.042,1051,7.9,0.8,0.8,697.9,6.4,3,9,26.3,10,50,2.73,31.6,18.0,22.0,62.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
1640271,1,271,0.144,0.168,0.18,2.147,217,0.007,10,250,20.8,0.042,1051,7.9,0.8,0.8,697.9,6.4,3,9,26.3,10,50,2.73,31.6,18.0,22.0,62.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.011999999999999983,0.036000000000000004,0
1641272,1,272,0.142,0.17,0.19,2.139,217,0.008,12,257,20.6,0.043,1052,7.9,0.8,0.8,697.9,6.4,3,9,26.3,10,50,2.73,31.6,18.0,22.0,62.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.01999999999999999,0.048000000000000015,0
1642272,1,272,0.142,0.17,0.19,2.139,217,0.008,12,257,20.6,0.043,1052,7.9,0.8,0.8,697.9,6.4,3,9,26.3,10,50,2.73,31.6,18.0,22.0,62.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.01999999999999999,0.048000000000000015,0
1643273,1,273,0.142,0.17,0.19,2.139,217,0.008,12,257,20.6,0.043,1052,7.9,0.8,0.8,697.9,6.4,3,9,26.3,10,50,2.73,31.6,18.0,22.0,62.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.01999999999999999,0.048000000000000015,0
1644273,1,273,0.142,0.17,0.19,2.139,217,0.008,12,257,20.6,0.043,1052,7.9,0.8,0.8,697.9,6.4,3,9,26.3,10,50,2.73,31.6,18.0,22.0,62.8,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028000000000000025,0.01999999999999999,0.048000000000000015,0
1645274,1,274,0.142,0.166,0.186,2.144,214,0.007,11,257,20.7,0.041,1036,7.9,0.8,0.8,696.5,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.01999999999999999,0.04400000000000001,0
1646274,1,274,0.142,0.166,0.186,2.144,214,0.007,11,257,20.7,0.041,1036,7.9,0.8,0.8,696.5,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.01999999999999999,0.04400000000000001,0
1647275,1,275,0.144,0.168,0.182,2.147,217,0.008,11,258,20.8,0.044,1050,7.9,0.8,0.8,696.5,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
1648275,1,275,0.144,0.168,0.182,2.147,217,0.008,11,258,20.8,0.044,1050,7.9,0.8,0.8,696.5,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
1649276,1,276,0.144,0.166,0.184,2.141,214,0.008,11,258,20.7,0.041,1035,7.9,0.8,0.8,696.5,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.017999999999999988,0.04000000000000001,0
1650276,1,276,0.144,0.166,0.184,2.141,214,0.008,11,258,20.7,0.041,1035,7.9,0.8,0.8,696.5,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02200000000000002,0.017999999999999988,0.04000000000000001,0
1651277,1,277,0.142,0.166,0.18,2.158,217,0.008,11,258,20.8,0.042,1051,7.9,0.8,0.8,694.8,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
1652277,1,277,0.142,0.166,0.18,2.158,217,0.008,11,258,20.8,0.042,1051,7.9,0.8,0.8,694.8,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.013999999999999985,0.038000000000000006,0
1653278,1,278,0.142,0.166,0.184,2.136,214,0.007,11,258,20.7,0.044,1036,7.9,0.8,0.8,694.8,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.017999999999999988,0.04200000000000001,1
1654278,1,278,0.142,0.166,0.184,2.136,214,0.007,11,258,20.7,0.044,1036,7.9,0.8,0.8,694.8,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02400000000000002,0.017999999999999988,0.04200000000000001,1
