id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Biscuit_Thickness,Rapid_Rise_Time,Pressure_Rise_Time,Clamping_Force,Cycle_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Coolant_Temp,Coolant_Pressure,Factory_Temp,Factory_Humidity,Pressure_Diff_ratio,clamp_per_press,temp_diff,press_time_ratio,spray_cycle_ratio,heat_index,Defect_Status,Defect_Type
4493300,2,300,0.154,0.172,0.198,2.72,264,18,0.013,0.042,355,33.8,595,10.0,2.0,2.7,649.7,6.0,26.8,2.69,35.9,48.7,2.253787878787879,0.5966386554621849,613.8000000000001,3.2307692307692313,0.2958579881656805,17.4833,0,Normal
4494301,2,301,0.15,0.166,0.2,2.698,265,17,0.012,0.039,355,33.8,595,10.0,2.0,2.7,649.3,6.0,26.8,2.73,35.9,48.7,2.2452830188679247,0.5966386554621849,613.4,3.25,0.2958579881656805,17.4833,0,Normal
4495302,2,302,0.162,0.176,0.2,2.684,264,17,0.014,0.04,359,33.8,595,10.0,2.0,2.7,649.3,6.0,26.8,2.73,35.9,48.7,2.253787878787879,0.6033613445378151,613.4,2.857142857142857,0.2958579881656805,17.4833,0,Normal
4496303,2,303,0.16,0.172,0.2,2.698,265,17,0.012,0.039,355,33.9,595,10.0,2.0,2.7,648.6,6.0,26.8,2.7,35.9,48.7,2.2452830188679247,0.5966386554621849,612.7,3.25,0.2949852507374631,17.4833,0,Normal
4497304,2,304,0.158,0.165,0.202,2.707,265,17,0.012,0.039,355,33.9,595,10.0,2.0,2.7,648.6,6.0,26.8,2.7,35.9,48.7,2.2452830188679247,0.5966386554621849,612.7,3.25,0.2949852507374631,17.4833,0,Normal
4498305,2,305,0.156,0.172,0.2,2.705,264,16,0.012,0.04,355,33.9,595,10.0,2.0,2.7,648.1,6.0,26.8,2.68,35.9,48.6,2.253787878787879,0.5966386554621849,612.2,3.3333333333333335,0.2949852507374631,17.447400000000002,0,Normal
4499306,2,306,0.156,0.172,0.2,2.705,264,16,0.012,0.04,355,33.9,595,10.0,2.0,2.7,648.1,6.0,26.8,2.68,35.9,48.6,2.253787878787879,0.5966386554621849,612.2,3.3333333333333335,0.2949852507374631,17.447400000000002,0,Normal
4500307,2,307,0.156,0.164,0.198,2.704,264,17,0.012,0.04,355,33.9,595,10.0,2.0,2.7,647.9,5.9,26.8,2.69,35.9,48.7,2.253787878787879,0.5966386554621849,612.0,3.3333333333333335,0.2949852507374631,17.4833,0,Normal
4501308,2,308,0.154,0.168,0.198,2.702,264,18,0.011,0.042,355,33.9,595,10.0,2.0,2.7,647.9,5.9,26.8,2.69,35.9,48.7,2.253787878787879,0.5966386554621849,612.0,3.818181818181819,0.2949852507374631,17.4833,0,Normal
4502309,2,309,0.147,0.17,0.203,2.713,264,17,0.012,0.04,354,34.0,595,10.0,2.0,2.7,647.9,6.0,26.8,2.69,35.8,48.7,2.253787878787879,0.5949579831932773,612.1,3.3333333333333335,0.29411764705882354,17.4346,0,Normal
4503310,2,310,0.159,0.166,0.194,2.721,265,18,0.012,0.04,355,33.9,595,10.0,2.0,2.7,648.3,6.0,26.8,2.71,35.7,48.9,2.2452830188679247,0.5966386554621849,612.5999999999999,3.3333333333333335,0.2949852507374631,17.4573,0,Normal
4504311,2,311,0.16,0.164,0.2,2.721,264,17,0.013,0.04,355,33.9,594,10.0,2.0,2.7,648.3,6.0,26.8,2.71,35.7,48.9,2.25,0.5976430976430976,612.5999999999999,3.076923076923077,0.2949852507374631,17.4573,0,Normal
4505312,2,312,0.16,0.174,0.2,2.675,264,17,0.012,0.039,355,33.9,595,10.0,2.0,2.7,648.3,5.9,26.8,2.7,35.6,49.1,2.253787878787879,0.5966386554621849,612.6999999999999,3.25,0.2949852507374631,17.4796,0,Normal
4506313,2,313,0.142,0.174,0.194,2.718,264,17,0.011,0.039,355,33.9,594,10.0,2.0,2.7,648.3,5.9,26.8,2.7,35.6,49.1,2.25,0.5976430976430976,612.6999999999999,3.545454545454546,0.2949852507374631,17.4796,0,Normal
4507314,2,314,0.146,0.17,0.2,2.718,265,18,0.012,0.041,355,34.0,596,10.0,2.0,2.7,648.8,5.9,26.8,2.72,35.6,49.3,2.249056603773585,0.5956375838926175,613.1999999999999,3.4166666666666665,0.29411764705882354,17.5508,0,Normal
4508315,2,315,0.152,0.17,0.202,2.692,264,19,0.012,0.042,355,33.9,594,10.0,2.0,2.7,648.8,5.9,26.8,2.72,35.6,49.3,2.25,0.5976430976430976,613.1999999999999,3.5,0.2949852507374631,17.5508,0,Normal
4509316,2,316,0.157,0.162,0.206,2.71,265,20,0.012,0.042,355,33.9,596,10.0,2.0,2.7,649.2,5.9,26.8,2.72,35.6,49.4,2.249056603773585,0.5956375838926175,613.6,3.5,0.2949852507374631,17.5864,0,Normal
4510317,2,317,0.157,0.17,0.208,2.711,264,19,0.014,0.042,355,33.9,595,10.0,2.0,2.7,649.2,5.9,26.8,2.71,35.6,49.3,2.253787878787879,0.5966386554621849,613.6,3.0,0.2949852507374631,17.5508,0,Normal
4511318,2,318,0.157,0.17,0.208,2.711,264,19,0.014,0.042,355,33.9,595,10.0,2.0,2.7,649.2,5.9,26.8,2.71,35.6,49.3,2.253787878787879,0.5966386554621849,613.6,3.0,0.2949852507374631,17.5508,0,Normal
4512319,2,319,0.157,0.162,0.203,2.715,264,18,0.011,0.042,355,33.9,595,10.0,2.0,2.7,649.4,5.9,26.8,2.71,35.7,49.1,2.253787878787879,0.5966386554621849,613.6999999999999,3.818181818181819,0.2949852507374631,17.5287,0,Normal
4513320,2,320,0.157,0.162,0.203,2.715,264,18,0.011,0.042,355,33.9,595,10.0,2.0,2.7,649.4,5.9,26.8,2.71,35.7,49.1,2.253787878787879,0.5966386554621849,613.6999999999999,3.818181818181819,0.2949852507374631,17.5287,0,Normal
4514321,2,321,0.152,0.171,0.196,2.717,265,17,0.012,0.041,355,33.8,596,10.0,2.0,2.7,649.3,6.0,26.9,2.74,35.8,48.9,2.249056603773585,0.5956375838926175,613.5,3.4166666666666665,0.2958579881656805,17.5062,0,Normal
4515322,2,322,0.152,0.174,0.19,2.7,264,18,0.012,0.039,355,33.8,594,10.0,2.0,2.7,649.3,6.0,26.9,2.74,35.8,48.9,2.25,0.5976430976430976,613.5,3.25,0.2958579881656805,17.5062,0,Normal
4516323,2,323,0.155,0.172,0.198,2.705,264,18,0.012,0.042,357,33.8,595,10.0,2.0,2.7,648.5,6.1,26.9,2.71,35.7,48.8,2.253787878787879,0.6,612.8,3.5,0.2958579881656805,17.4216,0,Normal
4517324,2,324,0.154,0.17,0.2,2.703,264,18,0.012,0.04,357,33.9,594,10.1,2.0,2.7,648.4,6.1,26.9,2.71,35.7,48.6,2.25,0.601010101010101,612.6999999999999,3.3333333333333335,0.29793510324483774,17.3502,1,Other
4518325,2,325,0.152,0.166,0.21,2.713,265,19,0.011,0.041,354,33.8,595,10.1,2.0,2.7,648.4,6.1,26.9,2.71,35.7,48.6,2.2452830188679247,0.5949579831932773,612.6999999999999,3.7272727272727275,0.2988165680473373,17.3502,0,Normal
4519326,2,326,0.16,0.163,0.197,2.716,264,18,0.012,0.041,355,33.9,595,10.1,2.0,2.7,647.9,6.2,26.9,2.72,35.8,48.3,2.253787878787879,0.5966386554621849,612.1,3.4166666666666665,0.29793510324483774,17.2914,0,Normal
4520327,2,327,0.158,0.16,0.208,2.71,264,18,0.011,0.042,354,33.9,595,10.1,2.0,2.7,647.9,6.2,26.9,2.72,35.8,48.3,2.253787878787879,0.5949579831932773,612.1,3.818181818181819,0.29793510324483774,17.2914,0,Normal
4521328,2,328,0.152,0.164,0.208,2.682,264,19,0.012,0.039,355,33.9,594,10.1,2.0,2.7,648.0,6.3,26.8,2.69,35.8,47.8,2.25,0.5976430976430976,612.2,3.25,0.29793510324483774,17.112399999999997,0,Normal
4522329,2,329,0.152,0.162,0.194,2.683,264,18,0.012,0.04,355,34.0,595,10.1,2.0,2.7,648.0,6.3,26.8,2.69,35.8,47.8,2.253787878787879,0.5966386554621849,612.2,3.3333333333333335,0.29705882352941176,17.112399999999997,0,Normal
4523330,2,330,0.158,0.165,0.202,2.678,264,18,0.012,0.04,354,33.9,595,10.1,2.0,2.7,648.2,6.3,26.8,2.71,35.8,47.9,2.253787878787879,0.5949579831932773,612.4000000000001,3.3333333333333335,0.29793510324483774,17.148199999999996,1,Other
4524331,2,331,0.156,0.168,0.197,2.702,264,19,0.012,0.042,354,33.9,595,10.1,2.0,2.7,648.2,6.3,26.8,2.71,35.8,47.9,2.253787878787879,0.5949579831932773,612.4000000000001,3.5,0.29793510324483774,17.148199999999996,1,Other
4525332,2,332,0.15,0.166,0.19,2.677,265,18,0.012,0.04,355,33.9,596,10.1,2.0,2.7,648.1,6.3,26.8,2.71,35.8,48.0,2.249056603773585,0.5956375838926175,612.3000000000001,3.3333333333333335,0.29793510324483774,17.183999999999997,0,Normal
4526333,2,333,0.152,0.17,0.203,2.707,265,18,0.012,0.042,354,33.9,596,10.1,2.0,2.7,648.1,6.2,26.8,2.7,35.8,48.1,2.249056603773585,0.5939597315436241,612.3000000000001,3.5,0.29793510324483774,17.2198,1,Other
4527334,2,334,0.158,0.172,0.196,2.71,264,18,0.012,0.041,355,33.9,595,10.1,2.0,2.7,648.1,6.2,26.8,2.7,35.8,48.1,2.253787878787879,0.5966386554621849,612.3000000000001,3.4166666666666665,0.29793510324483774,17.2198,0,Normal
4528335,2,335,0.148,0.17,0.196,2.692,265,15,0.011,0.039,354,46.0,595,10.1,2.0,2.7,647.8,6.2,26.8,2.69,35.8,48.1,2.2452830188679247,0.5949579831932773,612.0,3.545454545454546,0.21956521739130433,17.2198,0,Normal
4529336,2,336,0.15,0.163,0.21,2.707,265,18,0.012,0.041,364,33.9,596,10.1,2.0,2.7,647.4,6.2,26.8,2.68,35.8,48.1,2.249056603773585,0.610738255033557,611.6,3.4166666666666665,0.29793510324483774,17.2198,0,Normal
4530337,2,337,0.156,0.164,0.194,2.694,264,17,0.012,0.04,363,33.9,595,10.1,2.0,2.7,647.4,6.2,26.8,2.68,35.8,48.1,2.253787878787879,0.6100840336134454,611.6,3.3333333333333335,0.29793510324483774,17.2198,0,Normal
4531338,2,338,0.156,0.17,0.198,2.718,265,17,0.014,0.041,364,34.0,596,10.1,2.0,2.7,647.0,6.2,26.8,2.68,35.8,48.1,2.249056603773585,0.610738255033557,611.2,2.928571428571429,0.29705882352941176,17.2198,1,Other
4532339,2,339,0.158,0.164,0.198,2.677,264,18,0.012,0.04,355,33.8,594,10.1,2.0,2.7,647.0,6.2,26.8,2.68,35.8,48.1,2.25,0.5976430976430976,611.2,3.3333333333333335,0.2988165680473373,17.2198,0,Normal
4533340,2,340,0.147,0.172,0.202,2.682,265,19,0.012,0.04,354,33.9,595,10.1,2.0,2.7,646.4,6.2,26.9,2.7,35.8,48.3,2.2452830188679247,0.5949579831932773,610.6,3.3333333333333335,0.29793510324483774,17.2914,0,Normal
4534341,2,341,0.158,0.168,0.192,2.688,265,21,0.012,0.041,354,33.9,596,10.1,2.0,2.7,646.4,6.2,26.9,2.7,35.8,48.3,2.249056603773585,0.5939597315436241,610.6,3.4166666666666665,0.29793510324483774,17.2914,0,Normal
4535342,2,342,0.152,0.164,0.194,2.675,265,21,0.012,0.042,354,33.9,595,10.1,2.0,2.7,646.0,6.2,26.8,2.69,35.9,48.4,2.2452830188679247,0.5949579831932773,610.1,3.5,0.29793510324483774,17.3756,1,Other
4536343,2,343,0.158,0.162,0.2,2.68,264,21,0.012,0.042,366,34.0,595,10.1,2.0,2.7,646.0,6.2,26.8,2.69,35.9,48.4,2.253787878787879,0.6151260504201681,610.1,3.5,0.29705882352941176,17.3756,0,Normal
4537344,2,344,0.154,0.172,0.189,2.707,265,21,0.014,0.042,366,33.9,596,10.1,2.0,2.7,645.5,6.1,26.9,2.67,35.9,48.4,2.249056603773585,0.6140939597315436,609.6,3.0,0.29793510324483774,17.3756,0,Normal
4538345,2,345,0.157,0.166,0.198,2.696,265,21,0.011,0.042,366,33.9,596,10.1,2.0,2.7,644.9,6.1,26.9,2.7,35.9,48.2,2.249056603773585,0.6140939597315436,609.0,3.818181818181819,0.29793510324483774,17.303800000000003,0,Normal
4539346,2,346,0.15,0.168,0.204,2.704,265,21,0.012,0.042,355,33.8,596,10.1,2.0,2.7,644.9,6.1,26.9,2.7,35.9,48.2,2.249056603773585,0.5956375838926175,609.0,3.5,0.2988165680473373,17.303800000000003,0,Normal
4540347,2,347,0.158,0.17,0.2,2.713,265,20,0.012,0.041,355,33.9,596,10.1,2.0,2.7,644.4,6.1,26.9,2.71,36.0,48.0,2.249056603773585,0.5956375838926175,608.4,3.4166666666666665,0.29793510324483774,17.28,0,Normal
4541348,2,348,0.148,0.168,0.208,2.688,264,21,0.012,0.04,354,33.8,595,10.1,2.0,2.7,644.4,6.1,26.9,2.71,36.0,48.0,2.253787878787879,0.5949579831932773,608.4,3.3333333333333335,0.2988165680473373,17.28,0,Normal
4542349,2,349,0.16,0.168,0.198,2.701,265,20,0.011,0.042,354,33.8,595,10.1,2.0,2.7,644.5,6.1,26.8,2.71,35.9,47.9,2.2452830188679247,0.5949579831932773,608.6,3.818181818181819,0.2988165680473373,17.196099999999998,1,Short_Shot
4543350,2,350,0.152,0.172,0.202,2.71,264,21,0.012,0.042,355,33.8,595,10.1,2.0,2.7,644.5,6.1,26.8,2.71,35.9,47.9,2.253787878787879,0.5966386554621849,608.6,3.5,0.2988165680473373,17.196099999999998,1,Other
4544351,2,351,0.152,0.163,0.208,2.705,264,20,0.012,0.041,355,33.8,595,10.1,2.0,2.7,644.1,6.1,26.9,2.67,35.9,47.8,2.253787878787879,0.5966386554621849,608.2,3.4166666666666665,0.2988165680473373,17.160199999999996,0,Normal
4545352,2,352,0.158,0.17,0.196,2.707,265,19,0.012,0.041,354,33.9,596,10.1,2.0,2.7,643.4,6.2,26.8,2.67,35.9,47.8,2.249056603773585,0.5939597315436241,607.5,3.4166666666666665,0.29793510324483774,17.160199999999996,0,Normal
4546353,2,353,0.146,0.172,0.196,2.7,265,20,0.012,0.042,354,33.8,595,10.1,2.0,2.7,643.4,6.2,26.8,2.67,35.9,47.8,2.2452830188679247,0.5949579831932773,607.5,3.5,0.2988165680473373,17.160199999999996,0,Normal
4547354,2,354,0.156,0.174,0.202,2.706,265,19,0.012,0.039,355,33.9,596,10.1,2.0,2.7,642.9,6.2,26.8,2.7,35.9,47.7,2.249056603773585,0.5956375838926175,607.0,3.25,0.29793510324483774,17.1243,1,Other
4548355,2,355,0.158,0.171,0.206,2.696,265,21,0.014,0.042,354,33.9,596,10.1,2.0,2.7,642.9,6.2,26.8,2.7,35.9,47.7,2.249056603773585,0.5939597315436241,607.0,3.0,0.29793510324483774,17.1243,0,Normal
4549356,2,356,0.156,0.17,0.202,2.705,265,19,0.012,0.041,355,33.9,596,10.1,2.0,2.7,642.6,6.2,26.8,2.69,35.8,47.8,2.249056603773585,0.5956375838926175,606.8000000000001,3.4166666666666665,0.29793510324483774,17.112399999999997,0,Normal
4550357,2,357,0.156,0.165,0.196,2.713,265,18,0.014,0.041,357,34.0,596,10.1,2.0,2.7,642.6,6.2,26.8,2.69,35.8,47.8,2.249056603773585,0.5989932885906041,606.8000000000001,2.928571428571429,0.29705882352941176,17.112399999999997,0,Normal
4551358,2,358,0.142,0.17,0.19,2.657,264,19,0.014,0.041,354,33.8,595,10.1,2.0,2.7,642.3,6.1,26.8,2.68,35.8,47.8,2.253787878787879,0.5949579831932773,606.5,2.928571428571429,0.2988165680473373,17.112399999999997,0,Normal
4552359,2,359,0.144,0.173,0.2,2.717,265,18,0.011,0.042,354,33.9,596,10.1,2.0,2.7,641.9,6.1,26.8,2.7,35.9,47.9,2.249056603773585,0.5939597315436241,606.0,3.818181818181819,0.29793510324483774,17.196099999999998,0,Normal
4553360,2,360,0.144,0.173,0.2,2.717,265,18,0.011,0.042,354,33.9,596,10.1,2.0,2.7,641.9,6.1,26.8,2.7,35.9,47.9,2.249056603773585,0.5939597315436241,606.0,3.818181818181819,0.29793510324483774,17.196099999999998,0,Normal
4554361,2,361,0.16,0.162,0.202,2.718,265,20,0.012,0.042,364,33.9,595,10.1,2.0,2.7,641.6,6.1,26.8,2.71,36.0,48.1,2.2452830188679247,0.611764705882353,605.6,3.5,0.29793510324483774,17.316000000000003,0,Normal
4555362,2,362,0.16,0.162,0.202,2.718,265,20,0.012,0.042,364,33.9,595,10.1,2.0,2.7,641.6,6.1,26.8,2.71,36.0,48.1,2.2452830188679247,0.611764705882353,605.6,3.5,0.29793510324483774,17.316000000000003,0,Normal
4556363,2,363,0.155,0.173,0.198,2.685,265,19,0.009,0.04,364,33.9,596,10.1,2.0,2.7,641.6,6.1,26.8,2.72,36.0,48.0,2.249056603773585,0.610738255033557,605.6,4.444444444444445,0.29793510324483774,17.28,0,Normal
4557364,2,364,0.158,0.168,0.198,2.705,265,19,0.012,0.042,364,33.9,596,10.0,2.0,2.7,641.6,6.1,26.8,2.72,36.0,48.0,2.249056603773585,0.610738255033557,605.6,3.5,0.2949852507374631,17.28,1,Other
4558365,2,365,0.156,0.166,0.204,2.696,265,19,0.012,0.04,355,33.9,595,10.0,2.0,2.7,642.1,6.1,26.9,2.7,36.0,47.8,2.2452830188679247,0.5966386554621849,606.1,3.3333333333333335,0.2949852507374631,17.208,0,Normal
4559366,2,366,0.147,0.162,0.195,2.671,265,17,0.012,0.04,357,33.9,595,10.0,2.0,2.7,642.1,6.1,26.9,2.7,36.0,47.8,2.2452830188679247,0.6,606.1,3.3333333333333335,0.2949852507374631,17.208,1,Other
4560367,2,367,0.16,0.166,0.208,2.7,265,17,0.012,0.039,355,33.8,595,10.0,2.0,2.7,642.2,6.0,26.9,2.71,36.1,47.5,2.2452830188679247,0.5966386554621849,606.1,3.25,0.2958579881656805,17.1475,0,Normal
4561368,2,368,0.156,0.168,0.204,2.706,264,18,0.012,0.04,355,33.8,594,10.0,2.0,2.7,642.9,5.9,26.9,2.69,36.2,47.3,2.25,0.5976430976430976,606.6999999999999,3.3333333333333335,0.2958579881656805,17.1226,1,Short_Shot
4562369,2,369,0.16,0.172,0.2,2.701,265,19,0.012,0.042,355,33.9,596,10.0,2.0,2.7,642.9,5.9,26.9,2.69,36.2,47.3,2.249056603773585,0.5956375838926175,606.6999999999999,3.5,0.2949852507374631,17.1226,1,Other
4563370,2,370,0.16,0.174,0.203,2.7,265,16,0.012,0.04,355,33.8,596,10.0,2.0,2.7,643.4,5.9,26.9,2.7,36.3,47.2,2.249056603773585,0.5956375838926175,607.1,3.3333333333333335,0.2958579881656805,17.133599999999998,0,Normal
4564371,2,371,0.15,0.163,0.2,2.699,265,20,0.012,0.042,355,33.9,595,10.0,2.0,2.7,643.4,5.9,26.9,2.7,36.3,47.2,2.2452830188679247,0.5966386554621849,607.1,3.5,0.2949852507374631,17.133599999999998,0,Normal
4565372,2,372,0.15,0.163,0.2,2.699,265,20,0.012,0.042,355,33.9,595,10.0,2.0,2.7,643.9,5.8,26.9,2.71,36.4,47.1,2.2452830188679247,0.5966386554621849,607.5,3.5,0.2949852507374631,17.1444,0,Normal
4566373,2,373,0.158,0.168,0.206,2.714,265,20,0.012,0.041,355,33.8,596,10.0,2.0,2.7,643.9,5.8,26.9,2.71,36.4,47.1,2.249056603773585,0.5956375838926175,607.5,3.4166666666666665,0.2958579881656805,17.1444,0,Normal
4567374,2,374,0.16,0.166,0.204,2.703,265,20,0.011,0.041,354,33.8,595,10.0,2.0,2.7,644.2,5.8,26.9,2.7,36.4,46.9,2.2452830188679247,0.5949579831932773,607.8000000000001,3.7272727272727275,0.2958579881656805,17.0716,0,Normal
4568375,2,375,0.158,0.173,0.202,2.687,265,20,0.011,0.042,354,33.8,596,10.0,2.0,2.7,644.4,5.7,26.9,2.7,36.4,46.8,2.249056603773585,0.5939597315436241,608.0,3.818181818181819,0.2958579881656805,17.035199999999996,0,Normal
4569376,2,376,0.15,0.162,0.197,2.691,265,20,0.012,0.042,354,33.8,596,10.0,2.0,2.7,644.4,5.7,26.9,2.7,36.4,46.8,2.249056603773585,0.5939597315436241,608.0,3.5,0.2958579881656805,17.035199999999996,0,Normal
4570377,2,377,0.158,0.168,0.202,2.681,265,19,0.012,0.042,364,33.7,595,10.0,2.0,2.7,643.8,5.7,26.9,2.67,36.4,46.9,2.2452830188679247,0.611764705882353,607.4,3.5,0.29673590504451036,17.0716,0,Normal
4571378,2,378,0.152,0.171,0.202,2.696,265,17,0.012,0.04,364,33.6,596,10.0,2.0,2.7,643.8,5.7,26.9,2.67,36.4,46.9,2.249056603773585,0.610738255033557,607.4,3.3333333333333335,0.2976190476190476,17.0716,0,Normal
4572379,2,379,0.156,0.162,0.198,2.723,264,15,0.012,0.042,364,33.7,595,10.0,2.0,2.7,643.7,5.6,26.9,2.7,36.4,46.9,2.253787878787879,0.611764705882353,607.3000000000001,3.5,0.29673590504451036,17.0716,0,Normal
4573380,2,380,0.157,0.17,0.204,2.695,265,16,0.012,0.04,355,33.7,595,10.0,2.0,2.7,643.7,5.6,26.9,2.7,36.4,46.9,2.2452830188679247,0.5966386554621849,607.3000000000001,3.3333333333333335,0.29673590504451036,17.0716,0,Normal
4574381,2,381,0.149,0.172,0.198,2.732,265,14,0.012,0.04,355,33.8,595,10.0,2.0,2.7,643.4,5.6,26.9,2.69,36.4,47.0,2.2452830188679247,0.5966386554621849,607.0,3.3333333333333335,0.2958579881656805,17.108,0,Normal
4575382,2,382,0.162,0.174,0.194,2.715,265,16,0.012,0.04,354,33.8,596,10.0,2.0,2.7,643.4,5.6,26.9,2.69,36.4,47.0,2.249056603773585,0.5939597315436241,607.0,3.3333333333333335,0.2958579881656805,17.108,0,Normal
4576383,2,383,0.16,0.166,0.202,2.702,265,15,0.012,0.04,354,33.7,596,10.0,2.0,2.7,643.4,5.6,26.9,2.72,36.4,47.0,2.249056603773585,0.5939597315436241,607.0,3.3333333333333335,0.29673590504451036,17.108,0,Normal
4577384,2,384,0.156,0.174,0.202,2.707,265,20,0.011,0.042,354,33.8,595,10.0,2.0,2.7,643.6,5.5,27.0,2.72,36.4,47.1,2.2452830188679247,0.5949579831932773,607.2,3.818181818181819,0.2958579881656805,17.1444,0,Normal
4578385,2,385,0.158,0.164,0.2,2.7,265,21,0.012,0.042,368,33.7,595,10.0,2.0,2.7,643.6,5.5,27.0,2.72,36.4,47.1,2.2452830188679247,0.6184873949579832,607.2,3.5,0.29673590504451036,17.1444,0,Normal
4579386,2,386,0.158,0.166,0.2,2.704,265,21,0.012,0.042,368,33.8,596,10.0,2.0,2.7,643.6,5.5,27.0,2.71,36.5,47.2,2.249056603773585,0.6174496644295302,607.1,3.5,0.2958579881656805,17.228,0,Normal
4580387,2,387,0.158,0.172,0.206,2.663,265,24,0.011,0.043,366,33.8,596,10.0,2.0,2.7,643.6,5.5,27.0,2.71,36.5,47.2,2.249056603773585,0.6140939597315436,607.1,3.909090909090909,0.2958579881656805,17.228,0,Normal
4581388,2,388,0.15,0.166,0.2,2.702,265,21,0.011,0.042,359,33.8,595,10.0,2.0,2.7,643.0,5.4,27.0,2.7,36.7,47.0,2.2452830188679247,0.6033613445378151,606.3,3.818181818181819,0.2958579881656805,17.249000000000002,0,Normal
4582389,2,389,0.146,0.165,0.202,2.714,265,20,0.012,0.041,357,33.8,596,10.0,2.0,2.7,643.0,5.4,27.0,2.7,36.7,47.0,2.249056603773585,0.5989932885906041,606.3,3.4166666666666665,0.2958579881656805,17.249000000000002,0,Normal
4583390,2,390,0.148,0.174,0.202,2.681,264,20,0.012,0.04,357,33.7,595,10.0,2.0,2.7,643.0,5.4,27.0,2.7,36.7,46.8,2.253787878787879,0.6,606.3,3.3333333333333335,0.29673590504451036,17.1756,0,Normal
4584391,2,391,0.158,0.17,0.214,2.72,264,20,0.012,0.041,355,33.8,595,10.0,2.0,2.7,643.0,5.3,27.0,2.71,36.7,46.6,2.253787878787879,0.5966386554621849,606.3,3.4166666666666665,0.2958579881656805,17.102200000000003,0,Normal
4585392,2,392,0.15,0.173,0.188,2.72,265,19,0.012,0.042,357,33.7,596,10.0,2.0,2.7,643.0,5.3,27.0,2.71,36.7,46.6,2.249056603773585,0.5989932885906041,606.3,3.5,0.29673590504451036,17.102200000000003,0,Normal
4586393,2,393,0.154,0.17,0.2,2.722,265,19,0.011,0.042,355,33.8,596,10.0,2.0,2.7,643.0,5.3,27.0,2.72,36.7,46.7,2.249056603773585,0.5956375838926175,606.3,3.818181818181819,0.2958579881656805,17.138900000000003,0,Normal
4587394,2,394,0.157,0.162,0.2,2.732,265,19,0.012,0.041,357,33.7,596,10.0,2.0,2.7,643.0,5.3,27.0,2.72,36.7,46.7,2.249056603773585,0.5989932885906041,606.3,3.4166666666666665,0.29673590504451036,17.138900000000003,0,Normal
4588395,2,395,0.16,0.162,0.202,2.71,265,19,0.012,0.042,355,33.8,596,10.0,2.0,2.7,643.3,5.3,27.0,2.67,36.7,46.8,2.249056603773585,0.5956375838926175,606.5999999999999,3.5,0.2958579881656805,17.1756,0,Normal
4589396,2,396,0.144,0.166,0.21,2.679,265,20,0.011,0.04,357,33.8,595,10.0,2.0,2.7,643.3,5.3,27.0,2.67,36.7,46.8,2.2452830188679247,0.6,606.5999999999999,3.6363636363636367,0.2958579881656805,17.1756,0,Normal
4590397,2,397,0.144,0.172,0.206,2.702,265,20,0.011,0.042,359,33.8,596,10.0,2.0,2.7,643.4,5.3,27.0,2.67,36.8,46.7,2.249056603773585,0.6023489932885906,606.6,3.818181818181819,0.2958579881656805,17.1856,0,Normal
4591398,2,398,0.157,0.165,0.2,2.717,265,19,0.014,0.042,357,33.7,596,10.0,2.0,2.7,643.4,5.3,27.0,2.69,36.8,46.6,2.249056603773585,0.5989932885906041,606.6,3.0,0.29673590504451036,17.148799999999998,1,Other
4592399,2,399,0.158,0.164,0.202,2.711,265,19,0.014,0.041,355,33.7,595,10.0,2.0,2.7,643.4,5.3,27.0,2.69,36.8,46.6,2.2452830188679247,0.5966386554621849,606.6,2.928571428571429,0.29673590504451036,17.148799999999998,0,Normal
4593400,2,400,0.157,0.17,0.198,2.703,265,19,0.012,0.042,355,33.8,596,10.0,2.0,2.7,643.2,5.4,27.0,2.73,36.8,46.4,2.249056603773585,0.5956375838926175,606.4000000000001,3.5,0.2958579881656805,17.0752,0,Normal
4594401,2,401,0.144,0.162,0.196,2.71,265,20,0.012,0.041,357,33.8,596,10.0,2.0,2.7,643.2,5.4,27.0,2.73,36.8,46.4,2.249056603773585,0.5989932885906041,606.4000000000001,3.4166666666666665,0.2958579881656805,17.0752,0,Normal
4595402,2,402,0.152,0.162,0.197,2.705,265,20,0.012,0.042,355,33.8,596,10.0,2.0,2.7,643.2,5.4,27.0,2.71,36.8,46.3,2.249056603773585,0.5956375838926175,606.4000000000001,3.5,0.2958579881656805,17.038399999999996,0,Normal
4596403,2,403,0.152,0.162,0.197,2.705,265,20,0.012,0.042,355,33.8,596,10.0,2.0,2.7,643.2,5.4,27.0,2.71,36.8,46.3,2.249056603773585,0.5956375838926175,606.4000000000001,3.5,0.2958579881656805,17.038399999999996,0,Normal
4597404,2,404,0.156,0.162,0.208,2.71,265,20,0.011,0.041,357,33.8,596,10.0,2.0,2.7,643.5,5.4,27.0,2.72,36.8,46.4,2.249056603773585,0.5989932885906041,606.7,3.7272727272727275,0.2958579881656805,17.0752,0,Normal
4598405,2,405,0.156,0.16,0.202,2.711,265,18,0.012,0.042,357,33.7,596,10.0,2.0,2.7,643.5,5.4,27.0,2.72,36.8,46.4,2.249056603773585,0.5989932885906041,606.7,3.5,0.29673590504451036,17.0752,0,Normal
